,codtrait,id_bassin,datesimul,nomplante,dmbaer,dmstm,dmsug,etm,etp,etr,irdose,jat,nage,pari,rr,rg,sdj,sug_stm,tmo,tn,tx,yldcan,lai,ei,kcp,stmo,stmot,swdf1,swdf2,swdef,mst,swdfpart1,trp,runoff,srunoff,runofft,srunofft,par,spar,spari,sparit,drain,sdrain,sdraint,sddbla,sddblat,setp,setm,setr,setpt,setmt,setrt,dmrac,tmp,strpt,strp,stmp,stmpt,stock,stockfr,stockm,htvd,spr,stockevap,swdefm,swdf1m,swdf2m,swdeft,swdf1t,swdf2t,tableclimat,id_session
25,1,1,2017-12-28,R570,1.4906190264417,0,0,4.0867983270941,3.82,4.0867983270941,0,0,25,0.070913448741129,7.1,17.72,319.65,0,25.4,21.8,29.0,0,0.016672152288472,0.0080037752529492,0.076731537232575,619.65,0,1,1,0.48492016672217,2.3637764099865,1.162,0.29311447222844,0.164,1.796,0,0,8.86,232.29,0.7850321160737,0,4.1362621158663,133.41004165212,0,319.65,0,98.8,98.294222838,96.580756674972,0,0,0,0.23637764099865,0.29311447222844,0,2.0997717938646,3.8132379568926,0,55.913201672906,29.09521000333,161.82324332503,8.9175,77.7,23.410041652122,0.011984822116254,0.068306010928962,0.068306010928962,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
26,1,1,2017-12-29,R570,1.6115180989884,0,0,3.5560726909148,3.32,3.5560726909148,15,0,26,0.063170552354415,12.9,14.8,333.3,0,25.65,21.9,29.4,0,0.017786734989478,0.0085365611289751,0.078275257687301,645.3,0,1,1,0.57182293290151,2.5553021578509,1.1695,0.25987385552184,0.396,2.192,0,0,7.4,239.69,0.84820266842812,0,23.417201672906,156.82724332503,0,333.3,0,102.12,101.85029552891,100.13682936589,0,0,0,0.25553021578509,0.25987385552184,0,2.3596456493864,4.0731118124144,0,56.443927309085,34.309375974091,185.77117063411,9.35,90.6,46.827243325028,0.013547179856422,0.07103825136612,0.07103825136612,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
27,1,1,2017-12-30,R570,1.7370057987866,0,0,3.4557075473312,3.22,3.4557075473312,0,0,27,0.065969015037168,3.4,14.64,346.4,0,25.1,21.7,28.5,0,0.018782190228853,0.0090121605242033,0.080849397701115,670.4,0,1,1,0.57292210965819,2.754066694603,1.153,0.26033506059759,0.016,2.208,0,0,7.32,247.01,0.91417168346528,0,0,156.82724332503,0,346.4,0,105.34,105.30600307625,103.59253691322,0,0,0,0.2754066694603,0.26033506059759,0,2.619980709984,4.333446873012,0,56.372219761754,34.375326579491,185.69946308678,9.755,94,46.827243325028,0.015112540811772,0.073770491803279,0.073770491803279,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
28,1,1,2017-12-31,R570,1.8466038905861,0,0,3.0315131759791,2.82,3.0315131759791,15,0,28,0.05765078425408,2.4,12.13,359.65,0,25.25,22.3,28.2,0,0.019815256052624,0.009505487923179,0.083081014131409,695.65,0,1,1,0.62647299068962,2.9276399106354,1.1575,0.23428845985057,0,2.208,0,0,6.065,253.075,0.97182246771936,0,13.772219761754,170.59946308678,0,359.65,0,108.16,108.33751625223,106.6240500892,0,0,0,0.29276399106354,0.23428845985057,0,2.8542691698346,4.5677353328626,0,56.968486824021,37.588379441377,200.0679499108,10.1675,96.4,60.599463086782,0.016824215649722,0.076502732240437,0.076502732240437,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
29,1,1,2018-01-01,R570,2.0159535762276,0,0,4.1134321536096,3.82,4.1134321536096,0,0,29,0.089176368480828,0.7,17.95,372.45,0,24.8,21.2,28.4,0,0.02071738166444,0.0099360856246048,0.085335260000421,720.45,0,1,1,0.60066929714252,3.1957878643957,1.144,0.32598069320161,0,2.208,0,0,8.975,262.05,1.0609988362002,0,0,170.59946308678,0,372.45,0,111.98,112.45094840583,110.73748224281,0,0,0,0.31957878643957,0.32598069320161,0,3.1802498630362,4.8937160260642,0,53.555054670411,36.040157828551,196.65451775719,10.5575,97.1,60.599463086782,0.018465388592735,0.079234972677596,0.079234972677596,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
30,1,1,2018-01-02,R570,2.2076125374054,0,0,4.4427924730141,4.12,4.4427924730141,15,0,30,0.099648681316386,4.5,18.8,386.5,0,26.05,21.8,30.3,0,0.022111024123883,0.010600923544296,0.087256161740486,746.5,0,1,1,0.64626851797374,3.4991894431442,1.1815,0.3594953863708,0.06,2.268,0,0,9.4,271.45,1.1606475175166,0,12.995054670411,183.59451775719,0,386.5,0,116.1,116.89374087885,115.18027471582,0,0,0,0.34991894431442,0.3594953863708,0,3.539745249407,5.253211412435,0,55.557207526986,38.776111078425,211.65172528418,11.01,101.6,73.594517757193,0.020231149570805,0.081967213114754,0.081967213114754,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
31,1,1,2018-01-03,R570,2.3402195941251,0,0,3.2635191694712,3.02,3.2635191694712,0,0,31,0.069080664311928,50.7,12.17,400.35,0,25.85,21.9,29.8,0,0.023687859291233,0.011352615334746,0.09014322695315,772.35,0,1,1,0.81375376478941,3.7090762881729,1.1755,0.27223254539851,1.908,4.176,0,0,6.085,277.535,1.2297281818285,0,44.349207526986,227.94372528418,0,400.35,0,119.12,120.15726004832,118.44379388529,0,0,0,0.37090762881729,0.27223254539851,0,3.8119777948055,5.5254439578335,0,56.736480830529,48.825225887365,257.18020611471,11.4525,152.3,117.94372528418,0.022454520512853,0.084699453551913,0.084699453551913,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
32,1,1,2018-01-04,R570,2.4031562933875,0,0,1.7546484949972,1.62,1.7546484949972,15,0,32,0.033479826055943,33.5,5.64,412.85,0,24.5,22.1,26.9,0,0.024778666104066,0.011872278743242,0.093302134431792,796.85,0,1,1,0.97075585841671,3.8086831531918,1.135,0.1511494577795,1.22,5.396,0,0,2.82,280.355,1.2632080078845,0,44.016480830529,271.96020611471,0,412.85,0,120.74,121.91190854332,120.19844238029,0,0,0,0.38086831531918,0.1511494577795,0,3.963127252585,5.676593415613,0,58.245351505003,58.245351505003,298.245351505,11.8275,185.8,157.5,0.025106858923827,0.087431693989071,0.087431693989071,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
33,1,1,2018-01-05,R570,2.5100368046532,0,0,2.4081924510447,2.22,2.4081924510447,0,0,33,0.056352421816127,8.9,9.3,425.8,0,24.95,22.0,27.9,0,0.025296331482083,0.012118800390565,0.095426200769202,821.8,0,1,1,0.95986345914925,3.9778157579415,1.1485,0.21184616570763,0.236,5.632,0,0,4.65,285.005,1.3195604297006,0,6.9093515050028,278.86955761971,0,425.8,0,122.96,124.32010099436,122.60663483133,0,0,0,0.39778157579415,0.21184616570763,0,4.1749734182927,5.8884395813206,0,57.591807548955,57.591807548955,297.59180754896,12.225,194.7,157.5,0.027729436681066,0.09016393442623,0.09016393442623,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
34,1,1,2018-01-06,R570,2.6373117031558,0,0,2.6270078347238,2.42,2.6270078347238,15,0,34,0.067325027656534,0.7,10.74,438.45,0,24.65,21.7,27.6,0,0.02617531851436,0.012537249098051,0.096417850109124,846.45,0,1,1,0.95621653608794,4.1791901859326,1.1395,0.23333119726408,0,5.632,0,0,5.37,290.375,1.3868854573571,0,13.291807548955,292.16136516867,0,438.45,0,125.38,126.94710882909,125.23364266606,0,0,0,0.41791901859326,0.23333119726408,0,4.4083046155567,6.1217707785847,0,57.372992165276,57.372992165276,297.37299216528,12.6075,195.4,157.5,0.030342050167645,0.092896174863388,0.092896174863388,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
35,1,1,2018-01-07,R570,2.8282308747459,0,0,3.8256180288843,3.52,3.8256180288843,0,0,35,0.09880703787463,5.1,15.16,453.4,0,26.95,22.6,31.3,0,0.027221853671004,0.013035229271059,0.098078690621496,873.4,0,1,1,0.93623969951859,4.4811924922545,1.2085,0.34523699098767,0.084,5.716,0,0,7.58,297.955,1.4856924952317,0,2.3889921652762,294.55035733394,0,453.4,0,128.9,130.77272685797,129.05926069494,0,0,0,0.44811924922545,0.34523699098767,0,4.7535416065444,6.4670077695724,0,56.174381971116,56.174381971116,296.17438197112,13.105,200.5,157.5,0.032900082133542,0.095628415300546,0.095628415300546,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
36,1,1,2018-01-08,R570,3.0869072906899,0,0,4.5926882745864,4.22,4.5926882745864,15,0,36,0.13375011328026,0.0,19.41,468.7,0,27.3,23.1,31.5,0,0.028791317450725,0.013781567571382,0.10002015408953,900.7,0,1,1,0.92345519542356,4.8902468301559,1.219,0.42208505025783,0,5.716,0,0,9.705,307.66,1.619442608512,0,11.174381971116,305.72473930506,0,468.7,0,133.12,135.36541513256,133.65194896953,0,0,0,0.48902468301559,0.42208505025783,0,5.1756266568022,6.8890928198302,0,55.407311725414,55.407311725414,295.40731172541,13.62,200.5,157.5,0.035423183760383,0.098360655737705,0.098360655737705,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
