Year;codtrait;id_bassin;datesimul;nomplante;dmbaer;dmstm;dmsug;etm;etp;etr;irdose;jat;nage;pari;rr;rg;sdj;sug_stm;tmo;tn;tx;yldcan;lai;ei;kcp;stmo;stmot;swdf1;swdf2;swdef;mst;swdfpart1;trp;runoff;srunoff;runofft;srunofft;par;spar;spari;sparit;drain;sdrain;sdraint;sddbla;sddblat;setp;setm;setr;setpt;setmt;setrt;dmrac;tmp;strpt;strp;stmp;stmpt;stock;stockfr;stockm;htvd;spr;stockevap;swdefm;swdf1m;swdf2m;swdeft;swdf1t;swdf2t;tableclimat;id_session
2002;1;1;2002-09-15;R570;1922.8832321733;572.58986364025;240.0001067862;3.3892225476389;2.99;3.3892225476389;10;118;258;10.493131489671;0.2;22.24;2650.5;8.5104437881958;18.05;16.5;19.6;28.200657070209;5.9663148580049;0.94362693252437;1.05;5746.5;2355.8;1;1;0.98305388726181;2218.5313497128;1;3.1395;0;87.332;0;43.04;11.12;1703.96;798.7946082875;585.44194927574;3.7384849884909;2629.8128433593;1437.3540999292;2650.5;939.8;674.43;785.58380410123;784.24437918838;235.51;278.36038715474;278.36038715474;221.85313497128;3.1395;247.2855;396.82643846853;398.16586338138;247.2855;196.61077745236;196.61077745236;996.61077745236;140.995;2738;307.5;0.54909164122205;0.70491803278689;0.70491803278689;116.55994346678;118;118;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;3115.3818725146;1391.0429820652;695.48134536962;4.6961706599257;4.18;4.6961706599257;10;155;258;12.165806614083;0.0;25.57;2876.7;11.45332387331;18.95;14.5;23.4;60.723101264109;6.2813490605107;0.9515687613675;1.05;5972.7;3362.9;1;1;0.84346097800248;3542.8314819342;1;4.389;0;73.02;0;31.4;12.785;2182.405;1245.3074365535;1037.0124435246;7.4369617651155;2116.7040018255;1115.0719215189;2876.7;1502.9;825.77;950.44358602237;947.13566445241;397.79;461.42389551762;461.42389551762;354.28314819342;4.389;417.6795;557.3806635527;560.68858512267;417.6795;25.303829340074;25.303829340074;145.30382934007;174.955;2280.8;52.5;0.55927290150543;0.70491803278689;0.70491803278689;138.64260092321;155;155;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2752.8568726662;1131.4292282842;563.56814279711;4.4405272188645;3.97;4.4405272188645;10;147;258;11.710054244521;0.0;24.51;2559.85;11.130097612379;17.65;13.2;22.1;50.634609185303;6.4585125259008;0.95553278209068;1.05;5655.85;2978.9;1;1;0.85198242603785;3140.2608035641;1;4.1685;0;119.44;0;56.272;12.255;2060.535;1129.2965632845;919.15606644831;7.6831793115254;3359.4030967544;1773.5086345878;2559.85;1214.9;774.49;895.89743046443;895.89743046443;349.32;405.76184415129;405.76184415129;314.02608035641;4.1685;366.786;509.60615089802;509.60615089802;366.786;25.559472781135;25.559472781135;145.55947278114;127.1775;3525.3;52.5;0.60224157700116;0.70491803278689;0.70491803278689;132.74327680257;147;147;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;3084.638938923;1368.8360298109;685.11719085004;4.6714339872322;4.16;4.6714339872322;10;154;258;12.128573771406;0.0;25.48;2845.5;11.430463018605;18.8;14.4;23.2;59.937833641112;6.3002232808113;0.9520073603929;1.05;5941.5;3318.75;1;1;0.84428553375893;3508.6565944349;1;4.368;0;101.104;0;48.608;12.74;2171.72;1235.581667315;1025.8447394845;7.460663455248;2857.8030934606;1574.2578839051;2845.5;1470.75;821.54;949.78130927543;949.76434052665;393.05;455.82357857777;455.82357857777;350.86565944349;4.368;412.7025;556.50689868784;556.52386743662;412.7025;25.328566012768;25.328566012768;145.32856601277;170.3;3059;52.5;0.58107267150505;0.70491803278689;0.70491803278689;138.01036371099;154;154;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2411.68566991;893.73200458135;429.84130697373;4.2397649653153;3.80;4.2397649653153;10;139;258;11.296811939978;0.0;23.59;2293.65;10.476068086103;16.55;12.1;21.0;41.030785924725;6.5652559243462;0.95776277575055;1.05;5389.65;2659.6;1;1;0.97880117517342;2761.3318534833;1;3.99;0;151.16;0;77.284;11.795;1950.955;1018.0825343882;803.10659936583;5.2195295206051;4079.2839427517;2302.0904813677;2293.65;991.6;725.96;840.54671895903;839.59582221366;304.08;354.1585267037;354.1585267037;276.13318534833;3.99;319.284;459.99292976486;460.94382651023;319.284;195.76023503468;195.76023503468;995.76023503468;87.985;4305.8;307.5;0.62633408079943;0.70491803278689;0.70491803278689;137.15552342612;139;139;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;3011.2569760032;1315.8893314608;657.94776085906;4.634807523611;4.13;4.634807523611;10;152;258;12.064390996104;0.0;25.33;2801.95;11.348477385694;18.65;14.2;23.1;57.976743354883;6.325007086092;0.95257725985816;1.05;5897.95;3244.9;1;1;0.88412981190973;3427.2276347799;1;4.3365;0;131.924;0;71.12;12.665;2144.625;1210.146301051;999.0838409997;5.598091312245;3636.5041999335;2134.7154166425;2801.95;1420.9;810.14;936.70660759008;936.70660759008;381.96;443.09988307065;443.09988307065;342.72276347799;4.3365;401.058;545.02980955215;545.02980955215;401.058;35.365192476389;35.365192476389;195.36519247639;164.2725;3860.5;67.5;0.61435648392968;0.70491803278689;0.70491803278689;140.39433378965;152;152;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2646.1249126544;1056.2636648881;521.67557337255;4.4167996520147;3.95;4.4167996520147;10;143;258;11.665684457477;0.0;24.41;2537.4;10.896881153404;17.55;13.1;22.0;47.873842618682;6.4715770976986;0.95581191785967;1.05;5633.4;2875.75;1;1;0.88958000869963;3021.7438621543;1;4.1475;0;140.228;0;79.832;12.205;2016.895;1088.6187529002;874.91153279331;2.6189260380872;3884.4596588399;2355.8827451293;2537.4;1159.75;758.95;878.32914081208;878.32914081208;331.69;385.43237808534;385.43237808534;302.17438621543;4.1475;348.2745;492.46448147717;492.46448147717;348.2745;35.583200347985;35.583200347985;195.58320034799;123.9825;4058.6;67.5;0.62117002064915;0.70491803278689;0.70491803278689;132.95801621797;143;143;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;1837.3359453303;519.63839596888;211.54200325928;3.3456549378896;2.95;3.3456549378896;10;114;258;10.370016311526;0.1;21.99;2575.35;8.1511076987948;17.8;16.2;19.4;25.952546706082;5.9491086141794;0.94315746353123;1.05;5671.35;2235.9;1;1;0.98327172531055;2123.5128528168;1;3.0975;0;164.5;0;68.02;10.995;1675.025;770.24962200314;552.28259622577;3.4695578189673;4520.1446741769;2053.5525549032;2575.35;867.9;662.52;772.00342206083;771.10098076096;222.74;263.64890429149;263.64890429149;212.35128528168;3.0975;233.877;384.75333337756;385.65577467743;233.877;196.65434506211;196.65434506211;996.65434506211;129.41;4692.4;307.5;0.61687292889265;0.70491803278689;0.70491803278689;112.6505235011;114;114;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2218.2174605316;763.41212990948;339.58134954641;3.5941402857348;3.17;3.5941402857348;10;129;258;10.928469123326;0.2;23.17;2916.9;9.3760354889829;19.2;17.7;20.7;36.218010260886;5.9553873692478;0.94332922946279;1.05;6012.9;2737.45;1;1;0.98202929857133;2546.4206045286;1;3.3285;0;143.208;0;72.96;11.585;1805.415;895.92773929073;683.60044562254;4.0257929996759;3968.1139853451;2195.4871336343;2916.9;1189.45;720;837.12896115237;835.97215494066;275.67;324.15550320992;324.15550320992;254.64206045286;3.3285;289.4535;440.32788989612;441.48469610783;289.4535;196.40585971427;196.40585971427;996.40585971427;181.2625;4183.7;307.5;0.60479369551262;0.70491803278689;0.70491803278689;127.33513577015;129;129;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2045.3357985016;650.26733647161;281.81044585962;3.4445363374027;3.04;3.4445363374027;10;124;258;10.619589214187;0.2;22.5;2726.35;8.9823199383;18.35;16.8;19.9;31.373904269208;5.9787380907896;0.94396348570552;1.05;5822.35;2523.05;1;1;0.98277731831299;2354.4653092802;1;3.192;0;106.088;0;50.836;11.25;1749.54;841.10640495037;632.57737366294;3.7726446116291;3101.8131850063;1649.3844917466;2726.35;1035.05;686.77;800.15889205109;798.94335133113;254.43;300.25879143883;300.25879143883;235.44653092802;3.192;267.15055659712;415.21850279939;416.43404351936;267.15055659712;196.5554636626;196.5554636626;996.5554636626;151.525;3243.4;307.5;0.57474325198605;0.70491803278689;0.70491803278689;122.44896466942;124;124;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;1895.1861037061;555.34077264768;232.01515061574;2.6484325563235;2.34;2.6484325563235;10;122;258;6.2458845730787;0.0;13.22;2602.1;8.6004446570135;18.5;16.1;20.9;26.977111052803;6.0142489803945;0.94491445886213;1.05;5698.1;2403.45;1;1;0.64833395653945;2187.6844816616;1;2.457;0;107.972;0;46.856;6.61;1712.455;791.37518941154;577.9177426469;7.9157374255371;2749.6702756962;1538.2032943515;2602.1;939.45;671.42;782.17508778363;748.90615686014;234.2;277.50047075918;277.50047075918;218.76844816616;2.457;245.91;362.05096858321;395.31989950669;245.91;996.35156744368;647.68562258291;3249.0218431399;134.3292602605;3243.4;10;0.22716045109344;0.70491803278689;0.70450182980475;62.859976481061;122;122;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2287.4865011911;809.61479867003;366.01322156352;2.8992186394571;2.56;2.8992186394571;10;139;258;6.7750840254576;0.1;14.35;2928.65;9.8472691964228;19.9;17.5;22.3;37.169007393083;5.9898414506854;0.94426258194531;1.05;6024.65;2979;1;1;0.92751953401357;2623.3283323448;1;2.688;0;105.468;0;56.5;7.175;1837.58;921.78426592893;711.24013368926;7.7655067118568;3103.4949672811;1823.2006229967;2928.65;1311;726.27;844.80562834095;844.13625135836;290.42;342.00847284799;342.00847284799;262.33283323448;2.688;304.941;452.18938021927;452.85875720186;304.941;37.100781360543;37.100781360543;197.10078136054;182.795;3210.2;67.5;0.60741352923335;0.70491803278689;0.70491803278689;130.14158887007;139;139;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2392.9685253874;881.04339823498;402.56386706519;2.9580505923037;2.61;2.9580505923037;10;142;258;6.8974277255086;0.2;14.62;3016.85;10.049028938869;20.2;17.8;22.6;40.059976890714;5.9638737581503;0.94356056436506;1.05;6112.85;3089.6;1;1;0.92604873519241;2740.452454814;1.006;2.7405;0;104.248;0;55.156;7.31;1875.87;957.49476161233;746.55927709859;7.8071321025958;3064.4884199022;1789.5885797821;3016.85;1385.6;743.4;864.57838576164;863.72163069012;305;358.69918077755;358.69918077755;274.0452454814;2.7405;320.25;468.86067365567;469.7174287272;320.25;37.041949407696;37.041949407696;197.0419494077;195.86;3189.5;67.5;0.60494387275979;0.70491803278689;0.70491803278689;132.7183860784;142;142;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2195.1212317345;747.91888003159;336.81088756379;2.8229153727002;2.49;2.8229153727002;10;138;258;6.5985800624654;0.2;13.99;2827.25;9.7774070201994;19.4;17.0;21.8;34.447874254182;5.9553460361067;0.94332810042393;1.05;5923.25;2890.65;1;1;0.59651942636324;2520.7889856391;1;2.6145;0;98.06;0;50.056;6.995;1826.72;897.83332514061;681.60615210331;7.9423056806833;2491.7291115479;1656.2580955744;2827.25;1234.65;712.62;832.73055828827;787.73380382483;280.92;333.56905787473;333.56905787473;252.07889856391;2.6145;294.88113235807;400.3309529996;445.32770746305;294.88113235807;996.1770846273;595.92290693687;2990.9061961752;163.30871736019;3014.2;10;0.21348084043678;0.70280744770528;0.69361786320541;62.690007127256;137.840478358;137.22650494737;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2281.8632100869;805.74649656819;365.09664238144;2.9283885014591;2.58;2.9283885014591;10;139;258;6.8122622347835;0.2;14.46;2972.65;9.8697667155497;20;17.6;22.4;36.991415593059;5.915229119169;0.942221609237;1.05;6068.65;2995.05;1;1;0.5989509818276;2617.1422366049;1;2.709;0;99.648;0;50.74;7.23;1856.73;923.9565912436;707.13889334984;7.8374734558869;2504.4020967362;1665.6191761508;2972.65;1327.05;735.37;858.88360444394;812.5782917653;292.55;347.66004855831;347.65604821469;261.71422366049;2.709;307.02192881032;412.73163694049;459.03694961913;307.02592915393;996.07161149854;598.35203084577;3003.4737082347;183.41439882191;3053.2;10;0.21399268180728;0.70216126751588;0.69033222791352;63.134329339795;138.80684808785;137.90164455594;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2199.7918693975;751.07724049728;335.93202502999;2.8449335221129;2.51;2.8449335221129;10;137;258;6.6518867522756;0.1;14.1;2874.05;9.6794104700638;19.6;17.2;22.0;34.70583524368;5.9627518443466;0.94353003578377;1.05;5970.05;2891;1;1;0.64162640262579;2525.9569439218;1;2.6355;0;108.5;0;55.756;7.05;1815.59;893.85986601929;682.86462163892;7.8201678599533;2717.1485487264;1780.5702647615;2874.05;1247;718.37;837.72808291597;796.69638479573;281.37;333.581992886;333.581992886;252.59569439218;2.6355;295.37990098262;402.57338776611;443.60508588635;295.37990098262;996.15506647789;640.98477622316;3216.3036152043;171.22763808833;3259;10;0.22618817084799;0.70408956095065;0.69738698411081;66.67251460954;136.89466399044;136.50604689614;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2105.9992262928;689.43998614228;304.77959239239;2.7622324965637;2.44;2.7622324965637;10;134;258;6.4804163563468;0.0;13.72;2752.75;9.4735758741642;19.1;16.7;21.5;32.171547094858;6.0049538242462;0.94466710733919;1.05;5848.75;2754.9;1;1;0.71067815222737;2421.7705479136;1;2.562;0;122.932;0;64.092;6.86;1779.105;863.47649675064;649.98076142127;7.8021853984021;3061.6485328585;1971.7912035748;2752.75;1146.9;699.77;815.61503632098;778.88169963801;266.47;315.27068799156;315.27068799156;242.17705479136;2.562;279.7935;391.77628664844;428.50962333141;279.7935;996.23776750344;709.96747407515;3560.886300362;155.50292458996;3600.2;74.648532858555;0.24714517279933;0.70491803278689;0.70137270958434;72.543310927034;134;134;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;2183.6604731411;740.40403143512;330.80400635747;2.8324519119869;2.50;2.8324519119869;10;136;258;6.621498893617;0.0;14.03;2848.35;9.6376139632316;19.5;17.1;21.9;34.324264036671;5.9766018942662;0.94390575817776;1.05;5944.35;2852.75;1;1;0.68067404664548;2508.029224321;1;2.625;0;117.112;0;61.156;7.015;1807.195;887.89129786177;674.99564355912;7.732426283499;2912.1291225541;1902.3743942406;2848.35;1220.75;715.18;833.56294101484;794.09132935787;277.48;328.48349125254;328.48349125254;250.8029224321;2.625;291.33451336447;401.11653968433;440.5881513413;291.33451336447;996.16754808801;679.99337259884;3411.2966706421;168.7132573886;3460;10;0.23760687300092;0.70468845607591;0.69894142134909;70.171555905089;135.9459226883;135.63061512553;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;1902.4709045849;559.86905012085;234.55433948874;2.6479893972551;2.34;2.6479893972551;10;122;258;6.2421539802021;0.3;13.21;2600.3;8.6242459329708;18.5;16.1;20.9;27.197083815993;6.0199246069904;0.94506494779745;1.05;5696.3;2401.2;1;1;0.96217158003921;2195.77702676;1;2.457;0;64.072;0;25.284;6.605;1715.215;794.39660249541;579.09222354685;8.2161025343924;2080.9763804066;997.2024228196;2600.3;937.2;673.24;784.36447099813;781.39960899062;234.24;277.26327388851;277.26327388851;219.577702676;2.457;245.952;394.06352465728;397.02838666479;245.952;67.352010602745;67.352010602745;347.35201060274;134.0425;2098.8;112.5;0.61588708669192;0.70491803278689;0.70491803278689;117.84571387861;122;122;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
2002;1;1;2002-09-15;R570;1784.2502291725;487.49027506022;194.88429552154;2.5705649519016;2.27;2.5705649519016;10;118;258;6.068145245191;0.2;12.85;2496.35;8.1169956888012;18.05;15.6;20.5;24.009412225069;5.9971432780996;0.94445840392078;1.05;5592.35;2272.1;1;1;0.97429435048098;2064.5067775621;1;2.3835;0;19.068;0;6.076;6.425;1675.14;755.096523979;541.43247311045;8.1938329225945;815.1431518745;428.72258724119;2496.35;856.1;656.06;752.24381033162;748.9594130774;220.14;261.60053012029;261.60053012029;206.45067775621;2.3835;231.147;376.3741782045;379.65857545872;231.147;97.429435048098;97.429435048098;497.4294350481;118.28;770.6;157.5;0.49346184336668;0.70491803278689;0.70491803278689;113.58773688731;118;118;mosiweb.mos_meteo_parcelle;ag0eePqmYiJNhDxjY4EjHsHvShSyUnHDbWL13IEz
