,codtrait,id_bassin,datesimul,nomplante,dmbaer,dmstm,dmsug,etm,etp,etr,irdose,jat,nage,pari,rr,rg,sdj,sug_stm,tmo,tn,tx,yldcan,lai,ei,kcp,stmo,stmot,swdf1,swdf2,swdef,mst,swdfpart1,trp,runoff,srunoff,runofft,srunofft,par,spar,spari,sparit,drain,sdrain,sdraint,sddbla,sddblat,setp,setm,setr,setpt,setmt,setrt,dmrac,tmp,strpt,strp,stmp,stmpt,stock,stockfr,stockm,htvd,spr,stockevap,swdefm,swdf1m,swdf2m,swdeft,swdf1t,swdf2t,tableclimat,id_session
110,1,1,2018-03-23,R570,69.25802875183,0,0,3.1310700085672,2.58,3.1310700085672,15,0,110,1.2837696846279,0.2,11.35,1190.45,0,22.75,17.8,27.7,0,0.53207701550441,0.22621492240139,0.43504723842815,2510.45,0,1,1,0.96868929991433,105.53063190048,1.0825,1.1224218751446,0,17.008,0,0,5.675,732.96,35.626452503029,0,9.7870972441755,1032.181113742,0,1190.45,0,308.43,340.47674742463,339.44195626661,0,0,0,10.553063190048,1.1224218751446,0,46.11942749173,47.15421864975,0,96.868929991433,96.868929991433,496.86892999143,32.8025,610.5,257.5,0.21466362299791,0.30054644808743,0.30054644808743,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
111,1,1,2018-03-24,R570,71.742046400567,0,0,3.0092419570414,2.48,3.0092419570414,0,0,111,1.2396958977725,0.4,10.62,1200.75,0,22.3,17.4,27.2,0,0.55160605933313,0.23346438752777,0.44219713160294,2532.75,0,1,1,0.96444544041245,109.1672594065,1.069,1.0966488863753,0,17.008,0,0,5.31,738.27,36.866148400802,0,0,1032.181113742,0,1200.75,0,310.91,343.48598938167,342.45119822365,0,0,0,10.91672594065,1.0966488863753,0,47.216076378106,48.250867536125,0,94.259688034391,96.444544041245,494.25968803439,33.5975,610.9,257.5,0.21729871982964,0.30327868852459,0.30327868852459,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
112,1,1,2018-03-25,R570,74.193656791225,0,0,2.401835974307,1.98,2.401835974307,15,0,112,1.2041353392642,1.0,10.02,1212.15,0,23.4,18.9,27.9,0,0.57031681805896,0.24034637510264,0.45023907738548,2556.15,0,1,1,0.97598164025693,112.7473230434,1.102,0.89147337322324,0,17.008,0,0,5.01,743.28,38.070283740066,0,10.259688034391,1042.4408017764,0,1212.15,0,312.89,345.88782535597,344.85303419795,0,0,0,11.27473230434,0.89147337322324,0,48.107549751329,49.142340909348,0,97.598164025693,97.598164025693,497.59816402569,34.5575,611.9,257.5,0.21996533633307,0.30601092896175,0.30601092896175,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
113,1,1,2018-03-26,R570,76.1423178138,0,0,2.0371265627496,1.68,2.0371265627496,0,0,113,0.96970261012439,4.9,7.85,1222.55,0,22.4,17.9,26.9,0,0.58872835246539,0.24705798984061,0.45781156673534,2578.55,0,1,1,0.9796287343725,115.5872107264,1.072,0.76912343211538,0.076,17.084,0,0,3.925,747.205,39.03998635019,0,2.422164025693,1044.862965802,0,1222.55,0,314.57,347.92495191872,346.8901607607,0,0,0,11.55872107264,0.76912343211538,0,48.876673183444,49.911464341463,0,97.96287343725,97.96287343725,497.96287343725,35.3675,616.8,257.5,0.22264191757453,0.30874316939891,0.30874316939891,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
114,1,1,2018-03-27,R570,78.402762170056,0,0,2.0361422625163,1.68,2.0361422625163,15,0,114,1.1203802864945,8.4,8.88,1232.85,0,22.3,17.4,27.2,0,0.60332810000261,0.25233790236362,0.46514263353409,2600.85,0,1,1,0.97963857737484,118.87382623682,1.069,0.78143962433727,0.216,17.3,0,0,4.44,751.645,40.160366636685,0,21.14687343725,1066.0098392393,0,1232.85,0,316.25,349.96109418124,348.92630302322,0,0,0,11.887382623682,0.78143962433727,0,49.658112807782,50.692903965801,0,97.963857737484,97.963857737484,497.96385773748,36.1625,625.2,257.5,0.22531852570943,0.31147540983607,0.31147540983607,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
115,1,1,2018-03-28,R570,81.330311000284,0,0,2.7620916734886,2.28,2.7620916734886,0,0,115,1.4612499797925,1.9,11.31,1242.3,0,21.45,16.0,26.9,0,0.62021739214057,0.2583996427573,0.4708747994435,2622.3,0,1,1,0.97210679874008,123.11766432232,1.0435,1.0735945427312,0,17.3,0,0,5.655,757.3,41.621616616477,0,0,1066.0098392393,0,1242.3,0,318.53,352.72318585473,351.68839469671,0,0,0,12.311766432232,1.0735945427312,0,50.731707350513,51.766498508532,0,97.101766063995,97.210679874008,497.101766064,36.83,627.1,257.5,0.22797455521418,0.31420765027322,0.31420765027322,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
116,1,1,2018-03-29,R570,83.703135733709,0,0,2.1550932736967,1.78,2.1550932736967,15,0,116,1.2096516816666,0.3,9.09,1251.15,0,20.85,16.5,25.2,0,0.64201371460019,0.26614998496515,0.47742003687702,2643.15,0,1,1,0.97844906726303,126.54906702035,1.0255,0.8498076656411,0,17.3,0,0,4.545,761.845,42.831268298144,0,12.401766063995,1078.4116053033,0,1251.15,0,320.31,354.87827912842,353.84348797041,0,0,0,12.654906702035,0.8498076656411,0,51.581515016154,52.616306174173,0,97.844906726303,97.844906726303,497.8449067263,37.4075,627.4,257.5,0.23064791332146,0.31693989071038,0.31693989071038,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
117,1,1,2018-03-30,R570,88.581307762201,0,0,4.3306210992941,3.58,4.3306210992941,0,0,117,2.3626759368498,0.0,17.35,1261.85,0,22.7,16.9,28.5,0,0.6596294663983,0.272354574853,0.48573659540493,2665.85,0,1,1,0.95238360245967,133.56888339722,1.081,1.7389370115496,0,17.3,0,0,8.675,770.52,45.193944234994,0,0,1078.4116053033,0,1261.85,0,323.89,359.20890022772,358.1741090697,0,0,0,13.356888339722,1.7389370115496,0,53.320452027704,54.355243185723,0,93.514285627009,95.238360245967,493.51428562701,38.2625,627.4,257.5,0.23325005431179,0.31967213114754,0.31967213114754,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
118,1,1,2018-03-31,R570,93.978056114079,0,0,4.6898131068877,3.88,4.6898131068877,15,0,118,2.598042096014,0.0,18.24,1272.75,0,22.9,17.4,28.4,0,0.6956331560247,0.28487303684364,0.4923553888213,2688.75,0,1,1,0.95310186893112,141.29321664891,1.087,1.9103389086266,0,17.3,0,0,9.12,779.64,47.791986331008,0,8.5142856270093,1086.9258909303,0,1272.75,0,327.77,363.89871333461,362.86392217659,0,0,0,14.129321664891,1.9103389086266,0,55.23079093633,56.265582094349,0,95.310186893112,95.310186893112,495.31018689311,39.1475,627.4,257.5,0.23585415777881,0.3224043715847,0.3224043715847,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
119,1,1,2018-04-01,R570,98.148660658667,0,0,3.4867601877328,2.89,3.4867601877328,0,0,119,1.9961951857889,4.4,13.38,1283.9,0,23.15,17.9,28.4,0,0.73520821483504,0.2983849306112,0.50561367153102,2711.9,0,1,1,0.9644407719089,147.23799460574,1.0945,1.4612235107246,0.056,17.356,0,0,6.69,786.33,49.788181516797,0,0,1086.9258909303,0,1283.9,0,330.66,367.38547352234,366.35068236432,0,0,0,14.723799460574,1.4612235107246,0,56.692014447055,57.726805605074,0,96.167426705379,96.44407719089,496.16742670538,40.07,631.8,257.5,0.23848924185507,0.32513661202186,0.32513661202186,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
120,1,1,2018-04-02,R570,104.19851301225,0,0,4.6822279147841,3.89,4.6822279147841,15,0,120,2.8669067192982,0.1,18.58,1295.2,0,23.3,17.7,28.9,0,0.76564052227724,0.30860136913867,0.51979709402023,2735.2,0,1,1,0.95317772085216,155.81054280698,1.099,2.0220106957387,0,17.356,0,0,9.29,795.62,52.655088236095,0,11.267426705379,1098.1933176357,0,1295.2,0,334.55,372.06770143712,371.0329102791,0,0,0,15.581054280698,2.0220106957387,0,58.714025142794,59.748816300813,0,95.317772085216,95.317772085216,495.31777208522,41.015,631.9,257.5,0.24109355256778,0.32786885245902,0.32786885245902,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
121,1,1,2018-04-03,R570,108.11739595445,0,0,2.9910390755923,2.49,2.9910390755923,0,0,121,1.8575650669875,13.6,11.5,1306.35,0,23.15,17.9,28.4,0,0.80947084276354,0.32305479425869,0.53044593686528,2758.35,0,1,1,0.97008960924408,161.3424656394,1.0945,1.3208103827945,0.424,17.78,0,0,5.75,801.37,54.512653303082,0,8.4937720852159,1106.6870897209,0,1306.35,0,337.04,375.05874051272,374.0239493547,0,0,0,16.13424656394,1.3208103827945,0,60.034835525588,61.069626683607,0,97.008960924408,97.008960924408,497.00896092441,41.9375,645.5,257.5,0.24374407062582,0.33060109289617,0.33060109289617,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
122,1,1,2018-04-04,R570,111.04276004552,0,0,2.6221862053676,2.19,2.6221862053676,15,0,122,1.3903136831302,13.6,8.37,1317.2,0,22.85,17.8,27.9,0,0.83773202019272,0.33221354435608,0.54541776164295,2781.2,0,1,1,0.97377813794632,165.46029736541,1.0855,1.194464897998,0.424,18.204,0,0,4.185,805.555,55.902966986212,0,25.184960924408,1131.8720506453,0,1317.2,0,339.23,377.68092671808,376.64613556006,0,0,0,16.546029736541,1.194464897998,0,61.229300423586,62.264091581605,0,97.377813794632,97.377813794632,497.37781379463,42.815,659.1,257.5,0.24640466663114,0.33333333333333,0.33333333333333,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
123,1,1,2018-04-05,R570,113.10659535179,0,0,1.5410758422451,1.29,1.5410758422451,0,0,123,0.99650266350935,18.4,5.88,1327.15,0,21.95,17.3,26.6,0,0.85875618363455,0.33894648418685,0.55485720453178,2803.15,0,1,1,0.98458924157755,168.35966405576,1.0585,0.715765793846,0.616,18.82,0,0,2.94,808.495,56.899469649722,0,15.161813794632,1147.0338644399,0,1327.15,0,340.52,379.22200256033,378.18721140231,0,0,0,16.835966405576,0.715765793846,0,61.945066217432,62.979857375451,0,98.458924157755,98.458924157755,498.45892415775,43.5575,677.5,257.5,0.24909480117097,0.33606557377049,0.33606557377049,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
124,1,1,2018-04-06,R570,118.61508333231,0,0,3.8041113526147,3.19,3.8041113526147,15,0,124,2.6048242680586,0.0,15.16,1337.7,0,22.55,17.2,27.9,0,0.87355291839059,0.34364436254071,0.56177655476684,2825.7,0,1,1,0.96195888647385,176.05776987751,1.0765,1.7920672097062,0,18.82,0,0,7.58,816.075,59.50429391778,0,13.458924157755,1160.4927885977,0,1337.7,0,343.71,383.02611391294,381.99132275492,0,0,0,17.605776987751,1.7920672097062,0,63.737133427138,64.771924585157,0,96.195888647385,96.195888647385,496.19588864739,44.39,677.5,257.5,0.25172310413948,0.33879781420765,0.33879781420765,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
125,1,1,2018-04-07,R570,124.76310725082,0,0,4.0373813645256,3.39,4.0373813645256,0,0,125,2.8831308285544,0.2,16.2,1348.6,0,22.9,17.9,27.9,0,0.91279380768942,0.3559420775993,0.5665957090453,2848.6,0,1,1,0.95241796364951,184.60006581395,1.087,1.9207594536636,0,18.82,0,0,8.1,824.175,62.387424746335,0,0,1160.4927885977,0,1348.6,0,347.1,387.06349527747,386.02870411945,0,0,0,18.460006581395,1.9207594536636,0,65.657892880802,66.692684038821,0,92.35850728286,95.241796364951,492.35850728286,45.275,677.7,257.5,0.25432533901284,0.34153005464481,0.34153005464481,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
126,1,1,2018-04-08,R570,128.69670258637,0,0,2.5988305287917,2.19,2.5988305287917,15,0,126,1.8649717069722,2.5,10.1,1358.75,0,22.15,17.5,26.8,0,0.95628023048002,0.36930132811332,0.57918194406064,2870.75,0,1,1,0.97401169471208,190.04552757308,1.0645,1.2684084574928,0,18.82,0,0,5.05,829.225,64.252396453307,0,9.8585072828597,1170.3512958805,0,1358.75,0,349.29,389.66232580626,388.62753464824,0,0,0,19.004552757308,1.2684084574928,0,66.926301338295,67.961092496314,0,97.401169471208,97.401169471208,497.40116947121,46.0475,680.2,257.5,0.25698657315139,0.34426229508197,0.34426229508197,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
127,1,1,2018-04-09,R570,136.31803184492,0,0,4.5964914340253,3.89,4.5964914340253,0,0,127,3.5613842114435,0.0,18.86,1368.9,0,22.15,16.6,27.7,0,0.98397780448547,0.37766534585828,0.59281783433143,2892.9,0,1,1,0.94883742460216,200.52224669113,1.0645,2.3060613755493,0,18.82,0,0,9.43,838.655,67.813780664751,0,0,1170.3512958805,0,1368.9,0,353.18,394.25881724029,393.22402608227,0,0,0,20.052224669113,2.3060613755493,0,69.232362713844,70.267153871863,0,92.804678037183,94.883742460216,492.80467803718,46.82,680.2,257.5,0.25957902513118,0.34699453551913,0.34699453551913,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
128,1,1,2018-04-10,R570,142.97505909792,0,0,3.8763808011724,3.29,3.8763808011724,15,0,128,3.0883483070248,0.1,15.7,1378.9,0,22,16.0,28.0,0,1.0371762021101,0.39342016649998,0.60134170248571,2914.9,0,1,1,0.96123619198828,209.61810692793,1.06,1.978414201178,0,18.82,0,0,7.85,846.505,70.902128971775,0,7.904678037183,1178.2559739177,0,1378.9,0,356.47,398.13519804146,397.10040688344,0,0,0,20.961810692793,1.978414201178,0,71.210776915022,72.245568073041,0,96.123619198828,96.123619198828,496.12361919883,47.57,680.3,257.5,0.26220535352459,0.34972677595628,0.34972677595628,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
129,1,1,2018-04-11,R570,152.42268228372,0,0,5.3703678871503,4.41,5.3703678871503,0,0,129,4.2912640719397,0.0,21.1,1389.7,0,22.8,16.6,29.0,0,1.0832938249486,0.40675488833552,0.61738339326181,2937.7,0,1,1,0.93854355952615,222.41811314334,1.084,2.7226607642846,0,18.82,0,0,10.55,857.055,75.193393043715,0,0,1178.2559739177,0,1389.7,0,360.88,403.50556592861,402.47077477059,0,0,0,22.241811314334,2.7226607642846,0,73.933437679307,74.968228837326,0,90.753251311677,93.854355952615,490.75325131168,48.44,680.3,257.5,0.26476968018996,0.35245901639344,0.35245901639344,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
130,1,1,2018-04-12,R570,162.02267437849,0,0,5.259808615102,4.31,5.259808615102,15,0,130,4.3858559213364,0.0,20.64,1399.8,0,22.1,16.5,27.7,0,1.1480517806781,0.42498603888919,0.6309599675642,2959.8,0,1,1,0.94740191384898,235.31503402839,1.063,2.7194374602017,0,18.82,0,0,10.32,867.375,79.579248965051,0,5.7532513116774,1184.0092252294,0,1399.8,0,365.19,408.76537454371,407.73058338569,0,0,0,23.531503402839,2.7194374602017,0,76.652875139508,77.687666297527,0,94.740191384898,94.740191384898,494.7401913849,49.205,680.3,257.5,0.26735821000922,0.3551912568306,0.3551912568306,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
131,1,1,2018-04-13,R570,167.03014460417,0,0,2.704789992364,2.21,2.704789992364,0,0,131,2.2890146758952,0.2,10.34,1409.4,0,21.6,15.6,27.6,0,1.213154204272,0.44274945375148,0.64954524815381,2981.4,0,1,1,0.96283248284616,242.01293097634,1.048,1.4354949984199,0,18.82,0,0,5.17,872.545,81.868263640947,0,0,1184.0092252294,0,1409.4,0,367.4,411.47016453607,410.43537337806,0,0,0,24.201293097634,1.4354949984199,0,78.088370137928,79.123161295947,0,92.235401392534,96.283248284616,492.23540139253,49.895,680.5,257.5,0.26998889985306,0.35792349726776,0.35792349726776,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
132,1,1,2018-04-14,R570,170.11358694996,0,0,1.7304738538154,1.41,1.7304738538154,15,0,132,1.4726940354375,0.0,6.52,1417.85,0,20.45,16.6,24.3,0,1.2469248070092,0.45174663663728,0.66770814737425,3001.85,0,1,1,0.98269526146185,246.12628593418,1.0135,0.94146848779769,0,18.82,0,0,3.26,875.805,83.340957676384,0,7.235401392534,1191.2446266219,0,1417.85,0,368.81,413.20063838989,412.16584723187,0,0,0,24.612628593418,0.94146848779769,0,79.029838625726,80.064629783745,0,98.269526146185,98.269526146185,498.26952614618,50.4125,680.5,257.5,0.27267385958383,0.36065573770492,0.36065573770492,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
133,1,1,2018-04-15,R570,178.50605486993,0,0,4.1909174180274,3.41,4.1909174180274,0,0,133,3.8153001867849,0.0,16.69,1427.45,0,21.6,16.1,27.1,0,1.2676491415208,0.45719594808687,0.67693786020275,3023.45,0,1,1,0.9546298781121,257.24184981874,1.048,2.3083581032914,0,18.82,0,0,8.345,884.15,87.156257863169,0,0,1191.2446266219,0,1427.45,0,372.22,417.39155580792,416.3567646499,0,0,0,25.724184981874,2.3083581032914,0,81.338196729017,82.372987887036,0,94.078608728157,95.46298781121,494.07860872816,51.1025,680.5,257.5,0.27528213793933,0.36338797814208,0.36338797814208,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
134,1,1,2018-04-16,R570,189.41310042823,0,0,5.178522012165,4.21,5.178522012165,15,0,134,4.9426160861985,0.0,20.96,1436.3,0,20.85,14.5,27.2,0,1.3235404717613,0.47162367234718,0.68254015230525,3044.3,0,1,1,0.94821477987835,271.5560046401,1.0255,2.8734940412051,0,18.82,0,0,10.48,894.63,92.098873949368,0,9.0786087281572,1200.3232353501,0,1436.3,0,376.43,422.57007782008,421.53528666206,0,0,0,27.15560046401,2.8734940412051,0,84.211690770222,85.246481928241,0,94.821477987835,94.821477987835,494.82147798784,51.68,680.5,257.5,0.27787288870403,0.36612021857923,0.36612021857923,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
135,1,1,2018-04-17,R570,193.76190392436,0,0,2.1081436592706,1.71,2.1081436592706,0,0,135,1.9510274217655,0.0,7.97,1445.35,0,21.05,14.4,27.7,0,1.3953246813291,0.48959282854843,0.69742463633879,3065.35,0,1,1,0.96856151938296,277.24264834998,1.0315,1.1925961281393,0,18.82,0,0,3.985,898.615,94.049901371133,0,0,1200.3232353501,0,1445.35,0,378.14,424.67822147935,423.64343032133,0,0,0,27.724264834998,1.1925961281393,0,85.404286898362,86.439078056381,0,92.713334328564,96.856151938296,492.71333432856,52.2875,680.5,257.5,0.28051923165316,0.36885245901639,0.36885245901639,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
136,1,1,2018-04-18,R570,202.19428778862,0,0,3.8450200602069,3.11,3.8450200602069,15,0,136,3.6869089531345,0.0,14.85,1456,0,22.65,16.8,28.5,0,1.4238124872306,0.49655339436154,0.71608785800937,3088,0,1,1,0.96154979939793,288.19291795533,1.0795,2.2270332384091,0,18.82,0,0,7.425,906.04,97.736810324267,0,7.7133343285644,1208.0365696787,0,1456,0,381.25,428.52324153956,427.48845038154,0,0,0,28.819291795533,2.2270332384091,0,87.631320136771,88.66611129479,0,96.154979939793,96.154979939793,496.15497993979,53.135,680.5,257.5,0.28314641689742,0.37158469945355,0.37158469945355,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
137,1,1,2018-04-19,R570,206.96272035625,0,0,2.2402718738373,1.81,2.2402718738373,0,0,137,2.1329421442118,0.0,8.37,1465.9,0,21.9,17.8,26.0,0,1.4785551497963,0.50966359479373,0.72336096733044,3109.9,0,1,1,0.96990724114121,294.36117843955,1.057,1.3092833508681,0,18.82,0,0,4.185,910.225,99.869752468479,0,0,1208.0365696787,0,1465.9,0,383.06,430.7635134134,429.72872225538,0,0,0,29.436117843955,1.3092833508681,0,88.940603487639,89.975394645658,0,93.914708065956,96.990724114121,493.91470806596,53.87,680.5,257.5,0.28579643668196,0.37431693989071,0.37431693989071,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
138,1,1,2018-04-20,R570,215.05967735021,0,0,3.6094285829923,2.91,3.6094285829923,15,0,138,3.5277686661825,0.7,13.65,1476.5,0,22.6,17.6,27.6,0,1.5093552168044,0.51688918185824,0.73713568462674,3132.5,0,1,1,0.96390571417008,304.7670163634,1.078,2.1450648422638,0,18.82,0,0,6.825,917.05,103.39752113466,0,9.6147080659557,1217.6512777446,0,1476.5,0,385.97,434.37294199639,433.33815083837,0,0,0,30.47670163634,2.1450648422638,0,91.085668329903,92.120459487922,0,96.390571417008,96.390571417008,496.39057141701,54.71,681.2,257.5,0.28843005885182,0.37704918032787,0.37704918032787,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
139,1,1,2018-04-21,R570,218.93927344651,0,0,1.7758168669216,1.43,1.7758168669216,0,0,139,1.7001382981902,0.7,6.43,1487.3,0,22.8,19.3,26.3,0,1.5612099768241,0.52881440068126,0.74477381947516,3155.3,0,1,1,0.9764229741648,309.73746481248,1.084,1.0650265618495,0,18.82,0,0,3.215,920.265,105.09765943285,0,0,1217.6512777446,0,1487.3,0,387.4,436.14875886331,435.11396770529,0,0,0,30.973746481248,1.0650265618495,0,92.150694891752,93.185486049771,0,95.314754550086,97.64229741648,495.31475455009,55.58,681.9,257.5,0.2910978811856,0.37978142076503,0.37978142076503,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
140,1,1,2018-04-22,R570,223.83016467773,0,0,2.1526594208361,1.73,2.1526594208361,15,0,140,2.1001954184844,2.0,7.86,1498.55,0,23.25,18.5,28.0,0,1.5859548771512,0.53440086984335,0.75745934972304,3178.55,0,1,1,0.97847340579164,315.97930225838,1.0975,1.3104046750209,0,18.82,0,0,3.93,924.195,107.19785485134,0,12.314754550086,1229.9660322947,0,1498.55,0,389.13,438.30141828415,437.26662712613,0,0,0,31.597930225838,1.3104046750209,0,93.461099566773,94.495890724792,0,97.847340579164,97.847340579164,497.84734057916,56.5175,683.9,257.5,0.29377130579159,0.38251366120219,0.38251366120219,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
141,1,1,2018-04-23,R570,226.98197029635,0,0,1.4074103968803,1.13,1.4074103968803,0,0,141,1.3992970589505,58.4,5.17,1508.3,0,21.75,18.2,25.3,0,1.6169910996857,0.54131414272746,0.76343854851133,3200.3,0,1,1,0.9859258960312,319.99170397457,1.0525,0.8626855598178,2.216,21.036,0,0,2.585,926.78,108.59715191029,0,54.031340579164,1283.9973728739,0,1508.3,0,390.26,439.70882868103,438.67403752301,0,0,0,31.999170397457,0.8626855598178,0,94.323785126591,95.35857628461,0,98.59258960312,98.59258960312,498.59258960312,57.23,742.3,257.5,0.29646509239277,0.38524590163934,0.38524590163934,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
142,1,1,2018-04-24,R570,234.25476418233,0,0,3.0301668863732,2.43,3.0301668863732,15,0,142,3.058650718104,22.5,11.21,1520,0,23.7,17.7,29.7,0,1.6369260940004,0.54570039573666,0.77087238187295,3224,0,1,1,0.96969833113627,329.1978867033,1.111,1.8732198879513,0.78,21.816,0,0,5.605,932.385,111.65580262839,0,35.31258960312,1319.309962477,0,1520,0,392.69,442.7389955674,441.70420440938,0,0,0,32.91978867033,1.8732198879513,0,96.197005014542,97.231796172561,0,96.969833113627,96.969833113627,496.96983311363,58.235,764.8,257.5,0.29911454138495,0.3879781420765,0.3879781420765,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
143,1,1,2018-04-25,R570,240.19214233546,0,0,2.5333144038937,2.03,2.5333144038937,0,0,143,2.5668185558057,0.4,9.24,1530.05,0,22.05,17.4,26.7,0,1.6825813089952,0.55558843199258,0.77560965668637,3246.05,0,1,1,0.96940652218832,336.67921596017,1.0615,1.5744876030733,0,21.816,0,0,4.62,937.005,114.2226211842,0,0,1319.309962477,0,1530.05,0,394.72,445.27230997129,444.23751881328,0,0,0,33.667921596017,1.5744876030733,0,97.771492617616,98.806283775635,0,94.836518709733,96.940652218832,494.83651870973,58.9925,765.2,257.5,0.30176319308491,0.39071038251366,0.39071038251366,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
144,1,1,2018-04-26,R570,244.66118306008,0,0,1.9127027592728,1.53,1.9127027592728,15,0,144,1.9664521758964,0.0,6.98,1538.95,0,20.9,16.1,25.7,0,1.7196266106205,0.56345334552905,0.7863514678919,3266.95,0,1,1,0.98087297240727,342.29109670928,1.027,1.2031177458746,0,21.816,0,0,3.49,940.495,116.18907336009,0,9.8365187097331,1329.1464811867,0,1538.95,0,396.25,447.18501273057,446.15022157255,0,0,0,34.229109670928,1.2031177458746,0,98.97461036349,100.00940152151,0,98.087297240727,98.087297240727,498.08729724073,59.5775,765.2,257.5,0.30444317388384,0.39344262295082,0.39344262295082,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
145,1,1,2018-04-27,R570,251.29805170302,0,0,2.6665900785202,2.13,2.6665900785202,0,0,145,2.9316626539742,0.0,10.3,1547.45,0,20.5,15.7,25.3,0,1.7473832834464,0.56925488426684,0.79496086658593,3287.45,0,1,1,0.96950869369625,350.58320811284,1.015,1.693266645828,0,21.816,0,0,5.15,945.645,119.12073601407,0,0,1329.1464811867,0,1547.45,0,398.38,449.85160280909,448.81681165107,0,0,0,35.058320811284,1.693266645828,0,100.66787700932,101.70266816734,0,95.420707162207,96.950869369625,495.42070716221,60.1025,765.2,257.5,0.30709210474093,0.39617486338798,0.39617486338798,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
