date	rr	etp	tx	tn	rg	ux	un	vt	tm
28-01-2008	3	3.3	27.4	17.9	15.6425	-999	-999	-999	22
29-01-2008	68	1.3	24.8	19.2	5.7225	-999	-999	-999	21.3
30-01-2008	44	3.5	25.5	19.7	16.6625	-999	-999	-999	21.9
31-01-2008	88	3.3	27.4	20.6	15.2925	-999	-999	-999	23.3
01-02-2008	25	2.3	24.6	20.3	10.7473	-999	-999	-999	21.8
02-02-2008	0.5	4.1	26.4	18.8	19.7273	-999	-999	-999	21.9
03-02-2008	0	2.7	25.1	15.9	12.9273	-999	-999	-999	19.8
04-02-2008	0.5	2	26.4	17.9	9.4173	-999	-999	-999	21.5
05-02-2008	16.5	2	24.9	19.4	9.1373	-999	-999	-999	21.5
06-02-2008	14	2	25	18.1	9.1273	-999	-999	-999	20.9
07-02-2008	4	2.3	25.3	17	11.1173	-999	-999	-999	20.5
08-02-2008	0	5.2	25.8	16.8	25.4373	-999	-999	-999	20.6
09-02-2008	0	4.9	26.7	15.8	24.0073	-999	-999	-999	20.6
10-02-2008	39	1.5	24.3	17.1	6.9773	-999	-999	-999	20
11-02-2008	13	2	23.2	17.5	9.4373	-999	-999	-999	19.7
12-02-2008	0	3.6	26.9	18.4	17.1373	-999	-999	-999	22
13-02-2008	0	3.3	26.2	16.8	16.1473	-999	-999	-999	20.8
14-02-2008	0	4.2	27.3	16.9	20.3373	-999	-999	-999	21.4
15-02-2008	2	4.2	27.6	17.4	19.9473	-999	-999	-999	21.8
16-02-2008	10	3.5	28.1	20.4	16.3173	-999	-999	-999	23.6
17-02-2008	1	2.5	28.5	20	11.2773	-999	-999	-999	23.6
18-02-2008	0	2.1	26.4	19.2	9.4373	-999	-999	-999	22.1
19-02-2008	2.5	2.6	25.7	19.7	11.9473	-999	-999	-999	22
20-02-2008	0	4.3	27	15.7	21.0673	-999	-999	-999	20.7
21-02-2008	1	3.4	28	17	16.3173	-999	-999	-999	21.8
22-02-2008	1.5	4.3	26.7	17	21.0173	-999	-999	-999	21.2
23-02-2008	114.5	1.4	26.3	18	6.3073	-999	-999	-999	21.5
24-02-2008	14	3.1	26.1	19.4	14.4673	-999	-999	-999	22.1
25-02-2008	10.5	2.3	26	19.7	10.7773	-999	-999	-999	22.2
26-02-2008	5	1.7	24.8	19.3	7.7773	-999	-999	-999	21.4
27-02-2008	0	3.5	24.8	14.8	17.2773	-999	-999	-999	19.1
28-02-2008	2.5	2	25.3	16.2	9.7473	-999	-999	-999	20.1
29-02-2008	0	3.7	25.7	15.6	17.9473	-999	-999	-999	20
01-03-2008	21	2.4	26.2	15.8	11.7338	-999	-999	-999	20.4
02-03-2008	0	3.4	25.7	15.8	16.4638	-999	-999	-999	20.1
03-03-2008	0	3.3	26.3	15.5	16.3138	-999	-999	-999	20.3
04-03-2008	0	3.7	26.2	16.5	18.0638	-999	-999	-999	20.7
05-03-2008	0	3.3	25.8	16.5	15.8838	-999	-999	-999	20.5
06-03-2008	0	3	25.2	16.2	14.7138	-999	-999	-999	20.1
07-03-2008	0	4	26.6	15.2	19.4438	-999	-999	-999	20.3
08-03-2008	0	3.6	26	15.5	17.6138	-999	-999	-999	20.1
09-03-2008	1.5	2.7	25.8	15.9	12.9538	-999	-999	-999	20.2
10-03-2008	0.5	3	25.6	15.8	14.4238	-999	-999	-999	20.1
11-03-2008	0	4.3	25.5	15.2	21.5338	-999	-999	-999	19.7
12-03-2008	13	2.9	24.8	15.1	14.4638	-999	-999	-999	19.3
13-03-2008	2.5	3	25.6	15.4	14.8238	-999	-999	-999	19.9
14-03-2008	3.5	3.1	25.6	17.1	14.9138	-999	-999	-999	20.7
15-03-2008	1	2.6	27.8	18.9	11.9438	-999	-999	-999	22.7
16-03-2008	0	3.9	27.1	17.5	18.5438	-999	-999	-999	21.7
17-03-2008	0	4.7	26.8	17.6	22.6738	-999	-999	-999	21.6
18-03-2008	11	1	23	18.6	4.4838	-999	-999	-999	20.2
19-03-2008	0.5	1.7	23.6	17.5	8.2538	-999	-999	-999	19.9
20-03-2008	1	1.7	24.4	18.2	7.7638	-999	-999	-999	20.7
21-03-2008	0	3.3	25.9	15.7	16.1438	-999	-999	-999	20.2
22-03-2008	0	4	28	14.9	19.4238	-999	-999	-999	20.8
23-03-2008	2.5	2.6	27.3	18.9	12.2038	-999	-999	-999	22.5
24-03-2008	6	2.4	26.1	19.8	11.3138	-999	-999	-999	22.3
25-03-2008	35.5	1.6	23.7	18.8	7.5438	-999	-999	-999	20.6
26-03-2008	6.5	1.7	26.1	19.4	7.6838	-999	-999	-999	22.1
27-03-2008	0	3.7	27.2	17.5	17.5338	-999	-999	-999	21.7
28-03-2008	0	3.8	23.5	16.3	19.1438	-999	-999	-999	19.3
29-03-2008	3.5	2.9	24.8	15.8	14.2938	-999	-999	-999	19.7
30-03-2008	0	4.5	24.5	15.4	22.4138	-999	-999	-999	19.3
31-03-2008	0	1.8	23.8	13.9	8.8038	-999	-999	-999	18.2
01-04-2008	2	1.8	24	15.1	8.7271	-999	-999	-999	18.9
02-04-2008	0	2.3	24.7	15.5	11.1271	-999	-999	-999	19.4
03-04-2008	0	4.2	26.3	15.3	20.5871	-999	-999	-999	20.1
04-04-2008	0	3.2	27	18.3	15.3471	-999	-999	-999	22
05-04-2008	12.5	1.4	25.7	16.3	6.6071	-999	-999	-999	20.3
06-04-2008	5.5	1.9	24.6	16.2	9.1471	-999	-999	-999	19.7
07-04-2008	0	1.5	24	16.8	6.9671	-999	-999	-999	19.7
08-04-2008	0	1.5	23.3	15.7	7.2371	-999	-999	-999	18.8
09-04-2008	0	2.9	25.1	14.1	14.4371	-999	-999	-999	18.9
10-04-2008	12	3.1	24.6	15.1	15.1171	-999	-999	-999	19.2
11-04-2008	4	2.3	24.8	14.4	11.3971	-999	-999	-999	18.9
12-04-2008	0.5	2.3	23.8	15.6	11.0371	-999	-999	-999	19
13-04-2008	0	2.2	23.8	14.6	10.6271	-999	-999	-999	18.5
14-04-2008	0	4	24.8	14.3	19.9071	-999	-999	-999	18.9
15-04-2008	0	2.8	26	15	13.6271	-999	-999	-999	19.8
16-04-2008	0	3	25.2	15.3	14.7371	-999	-999	-999	19.6
17-04-2008	4	3	24.8	15.5	14.9271	-999	-999	-999	19.5
18-04-2008	0	3.3	25.2	15.5	16.1071	-999	-999	-999	19.7
19-04-2008	0	3.2	25.4	14.2	16.1371	-999	-999	-999	19.1
20-04-2008	0	2.6	26.2	14.8	12.4171	-999	-999	-999	19.8
21-04-2008	0	4.1	25.6	17.4	20.1071	-999	-999	-999	20.8
22-04-2008	0	2.9	25.1	16.5	14.2471	-999	-999	-999	20.1
23-04-2008	3	2.8	25.2	14.6	13.7271	-999	-999	-999	19.2
24-04-2008	6.5	2.4	24	14.4	11.6671	-999	-999	-999	18.5
25-04-2008	2	1.7	23.3	15.3	8.2571	-999	-999	-999	18.6
26-04-2008	2.5	1.1	22.6	16.2	4.8471	-999	-999	-999	18.7
27-04-2008	0	3.2	24.9	15.1	15.6671	-999	-999	-999	19.3
28-04-2008	0	1.4	23.7	14.8	6.7771	-999	-999	-999	18.6
29-04-2008	0	1.6	23.6	13.9	7.4871	-999	-999	-999	18.1
30-04-2008	0	3.9	25.3	14	19.6071	-999	-999	-999	19
01-05-2008	0	2.8	24.6	15.8	13.7157	-999	-999	-999	19.5
02-05-2008	0	3.5	24.9	14.1	17.5757	-999	-999	-999	18.8
03-05-2008	0	2	23.6	16.2	9.8357	-999	-999	-999	19.2
04-05-2008	0	2.3	23.9	14.4	11.1557	-999	-999	-999	18.5
05-05-2008	0	3.2	24.1	13.3	16.1657	-999	-999	-999	18
06-05-2008	0	4.1	24.3	12.2	21.1757	-999	-999	-999	17.6
07-05-2008	0	2.6	23.7	12.5	13.3357	-999	-999	-999	17.4
08-05-2008	0	2.4	24.5	14.3	12.0657	-999	-999	-999	18.7
09-05-2008	0.5	2	24.1	15.4	9.5957	-999	-999	-999	19.1
10-05-2008	0	2.2	24.2	14.6	10.5457	-999	-999	-999	18.7
11-05-2008	0	2.6	25.1	14.9	12.7657	-999	-999	-999	19.3
12-05-2008	0	2.6	25.1	13.9	12.6457	-999	-999	-999	18.8
13-05-2008	0	3	24.6	15.1	15.0157	-999	-999	-999	19.2
14-05-2008	0	1.7	24.1	14.6	8.1057	-999	-999	-999	18.7
15-05-2008	0	2.5	23.5	13.3	12.8057	-999	-999	-999	17.7
16-05-2008	0	3.4	22.9	12	17.5057	-999	-999	-999	16.8
17-05-2008	0	4.2	22.3	10.7	22.2057	-999	-999	-999	15.8
18-05-2008	0	2.5	23.4	13	12.4757	-999	-999	-999	17.5
19-05-2008	0	2.7	22.8	13.1	13.5757	-999	-999	-999	17.3
20-05-2008	0	2.5	22	11.4	12.7857	-999	-999	-999	16
21-05-2008	0	3.3	20.9	11.7	17.3457	-999	-999	-999	15.6
22-05-2008	0	3.1	21	11.7	16.5057	-999	-999	-999	15.7
23-05-2008	0	2.3	22.7	10.7	12.1357	-999	-999	-999	16
24-05-2008	0	2.2	22.2	11.9	11.5357	-999	-999	-999	16.4
25-05-2008	0	2.1	22.3	10.6	10.9857	-999	-999	-999	15.8
26-05-2008	0	2	22	10	10.5557	-999	-999	-999	15.3
27-05-2008	0	2	22.4	10.4	10.3757	-999	-999	-999	15.7
28-05-2008	0	1.8	21.1	11.2	9.2857	-999	-999	-999	15.5
29-05-2008	0	2.1	23	10.5	10.5957	-999	-999	-999	16.1
30-05-2008	0	1.2	22.5	12.8	5.9457	-999	-999	-999	17
31-05-2008	0	3	24	13.7	15.2457	-999	-999	-999	18.2
01-06-2008	0	1.6	22.1	14.8	7.5612	-999	-999	-999	17.8
02-06-2008	0	3.2	21	14.3	16.3812	-999	-999	-999	17
03-06-2008	0	0.8	18.7	13.8	3.5412	-999	-999	-999	15.6
04-06-2008	0	2.3	22.1	12.8	11.6212	-999	-999	-999	16.8
05-06-2008	0	2.4	22.1	10.1	12.6112	-999	-999	-999	15.4
06-06-2008	0	1.6	20.4	13.5	8.3012	-999	-999	-999	16.3
07-06-2008	0	2.2	22.3	11.6	11.3212	-999	-999	-999	16.3
08-06-2008	0	2.2	22.3	14.3	10.9812	-999	-999	-999	17.6
09-06-2008	0	2.3	22.6	12.9	11.8312	-999	-999	-999	17.1
10-06-2008	0	2.9	20.7	14.2	14.8412	-999	-999	-999	16.8
11-06-2008	0	1.7	20.1	11.1	8.8012	-999	-999	-999	14.9
12-06-2008	0	1.6	19.5	9.9	8.6712	-999	-999	-999	14
13-06-2008	1	2.3	20.6	10	12.0312	-999	-999	-999	14.6
14-06-2008	6	2	20.5	10.7	10.5012	-999	-999	-999	14.9
15-06-2008	2	2.6	21.5	9.7	14.0612	-999	-999	-999	14.9
16-06-2008	0.5	1.9	21.1	11.3	10.0012	-999	-999	-999	15.5
17-06-2008	0	1.9	20.9	10.4	9.7212	-999	-999	-999	15
18-06-2008	0.5	2.7	20.8	10.7	14.3812	-999	-999	-999	15.1
19-06-2008	0.5	1.7	20.2	9.7	8.7912	-999	-999	-999	14.3
20-06-2008	0.5	2.1	20.6	9	11.0812	-999	-999	-999	14.1
21-06-2008	0	3	20.5	9.4	16.2412	-999	-999	-999	14.3
22-06-2008	0.5	2.5	20.7	10	13.3312	-999	-999	-999	14.7
23-06-2008	0	2.1	21	10.5	11.1312	-999	-999	-999	15.1
24-06-2008	0	1.6	20.7	11.8	8.0512	-999	-999	-999	15.6
25-06-2008	0	2.6	21.9	11.5	13.7912	-999	-999	-999	16
26-06-2008	0.5	1.6	21.9	11.9	7.9212	-999	-999	-999	16.2
27-06-2008	0	2.2	21.8	11.6	11.4512	-999	-999	-999	16
28-06-2008	0	2.5	21.5	12.5	12.9912	-999	-999	-999	16.3
29-06-2008	0	2.3	21.7	10.8	11.9212	-999	-999	-999	15.6
30-06-2008	0	2.6	22.1	10.8	13.8212	-999	-999	-999	15.8
01-07-2008	9.5	2.1	20.2	9.6	10.9587	-999	-999	-999	14.2
02-07-2008	0	2.2	20.2	9.6	11.8687	-999	-999	-999	14.2
03-07-2008	0	2.8	22.1	9.8	14.9687	-999	-999	-999	15.3
04-07-2008	0	2.4	20.6	9.6	13.0287	-999	-999	-999	14.4
05-07-2008	0	2.8	20.8	8.5	15.4687	-999	-999	-999	14
06-07-2008	0	2.3	20.5	8.7	12.6587	-999	-999	-999	13.9
07-07-2008	0	2.6	20.5	8.9	14.2087	-999	-999	-999	14
08-07-2008	0	1.9	21.7	10	9.8787	-999	-999	-999	15.2
09-07-2008	0	2.8	20.9	10.4	15.1487	-999	-999	-999	15
10-07-2008	0	2.4	20.7	10	12.8987	-999	-999	-999	14.7
11-07-2008	0.5	2.9	20.3	9.4	15.8787	-999	-999	-999	14.2
12-07-2008	0	3.1	22	10	16.6387	-999	-999	-999	15.3
13-07-2008	0	1.8	20.3	8.9	9.8287	-999	-999	-999	13.9
14-07-2008	0	3	21.9	9.6	16.1487	-999	-999	-999	15.1
15-07-2008	0	2.6	22.3	10.8	13.7187	-999	-999	-999	15.9
16-07-2008	0	2.2	20.4	12	11.6687	-999	-999	-999	15.5
17-07-2008	0	1.9	21.5	10.4	9.8287	-999	-999	-999	15.3
18-07-2008	0	2.6	21.5	12	13.4887	-999	-999	-999	16.1
19-07-2008	0	2.9	21.1	9.6	15.7687	-999	-999	-999	14.7
20-07-2008	0	2	20	9.9	10.7687	-999	-999	-999	14.3
21-07-2008	0	2	19.8	8.2	10.6487	-999	-999	-999	13.3
22-07-2008	0	2.6	19.4	7.3	14.5987	-999	-999	-999	12.7
23-07-2008	0	2	19.9	8.3	10.9087	-999	-999	-999	13.4
24-07-2008	0	3.2	21.1	8.4	17.5287	-999	-999	-999	14.1
25-07-2008	0	2.5	21.3	9.3	13.5187	-999	-999	-999	14.6
26-07-2008	0	2.8	20.6	9.5	15.1387	-999	-999	-999	14.4
27-07-2008	0	1.9	19.4	9.9	10.1287	-999	-999	-999	14
28-07-2008	0	1.4	19.7	10.8	7.1087	-999	-999	-999	14.6
29-07-2008	0	1.6	19.9	9.3	8.2287	-999	-999	-999	13.9
30-07-2008	0	2.6	21.3	9.9	14.1187	-999	-999	-999	14.9
31-07-2008	0.5	1.9	20	11.3	10.1187	-999	-999	-999	15
01-08-2008	0	2.4	20.7	10.3	12.8464	-999	-999	-999	14.8
02-08-2008	0	3	22	10.9	15.8864	-999	-999	-999	15.7
03-08-2008	0.5	1.3	19.6	10.9	6.3764	-999	-999	-999	14.5
04-08-2008	0	1.7	19.9	9.8	9.0664	-999	-999	-999	14.1
05-08-2008	0	1.7	19.6	9.5	9.3064	-999	-999	-999	13.8
06-08-2008	0	3.1	22.1	8.6	16.9164	-999	-999	-999	14.6
07-08-2008	0	3.3	21.5	9.6	17.8464	-999	-999	-999	14.8
08-08-2008	0	3	24.5	10.3	15.3964	-999	-999	-999	16.7
09-08-2008	0.5	1.4	22.5	13.6	6.8664	-999	-999	-999	17.3
10-08-2008	36.5	0.9	21	15.6	3.9964	-999	-999	-999	17.6
11-08-2008	0.5	3.6	20.5	11.3	19.1164	-999	-999	-999	15.2
12-08-2008	0	1.8	19.6	10.6	9.2664	-999	-999	-999	14.4
13-08-2008	0	3.6	20.7	8	19.7664	-999	-999	-999	13.6
14-08-2008	0	3.6	21.2	9.1	19.4064	-999	-999	-999	14.4
15-08-2008	0	2.4	21.5	9.7	12.7564	-999	-999	-999	14.9
16-08-2008	0	1.8	19.9	9.9	9.5264	-999	-999	-999	14.2
17-08-2008	0	2.3	21.3	10.3	11.8764	-999	-999	-999	15.1
18-08-2008	0	1.7	20.7	10.7	8.8164	-999	-999	-999	15
19-08-2008	0	1.9	20.2	9.2	10.0764	-999	-999	-999	14
20-08-2008	0	3.4	22	9.2	18.2164	-999	-999	-999	14.9
21-08-2008	0.5	3	21.7	9.5	16.0864	-999	-999	-999	14.9
22-08-2008	0	2.2	20.3	9.6	11.8264	-999	-999	-999	14.2
23-08-2008	0	1.5	17.8	9.1	8.1664	-999	-999	-999	12.7
24-08-2008	0	2	20.7	10.1	10.6264	-999	-999	-999	14.7
25-08-2008	0	2	20.8	10.7	10.4964	-999	-999	-999	15
26-08-2008	0	1.6	21.8	11.8	8.1064	-999	-999	-999	16.1
27-08-2008	0.5	2.1	21.3	12	10.8764	-999	-999	-999	15.9
28-08-2008	0	2	20.8	11.7	10.2464	-999	-999	-999	15.5
29-08-2008	0	2.5	21.5	9.5	13.3664	-999	-999	-999	14.8
30-08-2008	0	3.6	22.1	9.5	19.3864	-999	-999	-999	15.1
31-08-2008	0	1.7	19.9	10.5	8.7264	-999	-999	-999	14.5
01-09-2008	0	2.4	21.6	9.5	12.5559	-999	-999	-999	14.8
02-09-2008	0	3.9	23	10.6	20.6059	-999	-999	-999	16.1
03-09-2008	0	2.8	20.9	10.2	14.8259	-999	-999	-999	14.8
04-09-2008	0	2.5	22.1	8.9	13.2859	-999	-999	-999	14.8
05-09-2008	0	3.1	22.1	11.8	16.1659	-999	-999	-999	16.2
06-09-2008	4.5	1.4	20.5	12.5	6.9159	-999	-999	-999	15.8
07-09-2008	0	1.7	20.2	10.4	8.9259	-999	-999	-999	14.6
08-09-2008	0	2.9	22.7	13.6	14.6859	-999	-999	-999	17.4
09-09-2008	0	1.9	22.2	12.8	9.3659	-999	-999	-999	16.8
10-09-2008	0	3.6	23.8	12.7	18.7359	-999	-999	-999	17.5
11-09-2008	0	2.7	23.1	11.7	13.7459	-999	-999	-999	16.7
12-09-2008	0	1.9	21.1	12.3	9.5959	-999	-999	-999	16
13-09-2008	0	2.2	23	11.4	11.3959	-999	-999	-999	16.5
14-09-2008	0	2.7	22.3	11	14.0159	-999	-999	-999	15.9
15-09-2008	8	1.8	22.6	11.8	9.3559	-999	-999	-999	16.5
16-09-2008	3.5	3.8	24.8	12.3	19.5659	-999	-999	-999	17.8
17-09-2008	0	2.7	24.6	13.7	13.6259	-999	-999	-999	18.4
18-09-2008	0	2.9	24.5	14	14.5359	-999	-999	-999	18.5
19-09-2008	0	2	24.2	14.4	9.9459	-999	-999	-999	18.6
20-09-2008	0.5	1.6	23.8	14.7	7.5159	-999	-999	-999	18.5
21-09-2008	0	2.5	22.3	14.1	12.8659	-999	-999	-999	17.5
22-09-2008	0	1.8	21.3	11.8	9.0259	-999	-999	-999	15.8
23-09-2008	0	2.9	21	10	15.8559	-999	-999	-999	14.8
24-09-2008	0.5	2.8	22.7	11	14.3559	-999	-999	-999	16.1
25-09-2008	0	2.1	22	12.5	10.9159	-999	-999	-999	16.5
26-09-2008	0	3	24.5	12.2	15.4759	-999	-999	-999	17.6
27-09-2008	0	2.4	22.7	12.4	12.3959	-999	-999	-999	16.8
28-09-2008	0	3.1	24.5	13	15.6759	-999	-999	-999	18
29-09-2008	0.5	1.9	22	12.2	9.5559	-999	-999	-999	16.4
30-09-2008	0	1.9	24	12.7	9.3559	-999	-999	-999	17.6
01-10-2008	0	1.7	21.5	12.5	8.4821	-999	-999	-999	16.3
02-10-2008	2	2	21.6	10.9	10.5821	-999	-999	-999	15.5
03-10-2008	0	2.4	22.6	11.7	12.4121	-999	-999	-999	16.4
04-10-2008	0	1.6	21.6	12.3	8.0521	-999	-999	-999	16.2
05-10-2008	0	2.9	23.8	11.7	14.8621	-999	-999	-999	17
06-10-2008	0	2.7	21.7	12.3	14.0621	-999	-999	-999	16.3
07-10-2008	0	2.8	23.5	12	14.6021	-999	-999	-999	17
08-10-2008	2	1.9	22	12.2	9.6421	-999	-999	-999	16.4
09-10-2008	0	2.8	22.3	10.9	14.8121	-999	-999	-999	15.9
10-10-2008	5	4.2	25.8	12.8	21.4921	-999	-999	-999	18.6
11-10-2008	5	2.8	26	17.5	13.1321	-999	-999	-999	21
12-10-2008	0.5	1.2	21.4	15.4	5.6221	-999	-999	-999	17.7
13-10-2008	0	1.7	20.7	13.2	8.3321	-999	-999	-999	16.2
14-10-2008	0	2.8	23	12	14.6721	-999	-999	-999	16.8
15-10-2008	0.5	1.8	22.6	12.3	9.1921	-999	-999	-999	16.7
16-10-2008	1	1.3	20.2	11.8	6.4121	-999	-999	-999	15.3
17-10-2008	0.5	1.4	21.4	11.8	7.1421	-999	-999	-999	15.9
18-10-2008	0	1.9	21.6	11.4	9.8721	-999	-999	-999	15.8
19-10-2008	0	2.1	23.1	12.5	10.7821	-999	-999	-999	17.1
20-10-2008	0	3.4	24.2	12.4	17.4321	-999	-999	-999	17.6
21-10-2008	0	2.1	22.5	13.3	10.6321	-999	-999	-999	17.2
22-10-2008	0	4.4	24.5	12.4	22.9421	-999	-999	-999	17.7
23-10-2008	0	2.6	24.6	14.7	12.6921	-999	-999	-999	18.9
24-10-2008	1	1.7	22.7	14.7	8.5321	-999	-999	-999	18
25-10-2008	0.5	2.7	24.7	16.7	13.2021	-999	-999	-999	20
26-10-2008	3	3.2	24.9	15.6	15.8221	-999	-999	-999	19.5
27-10-2008	0.5	1.7	21.8	12.9	8.4921	-999	-999	-999	16.6
28-10-2008	0	3.6	26.1	12.8	17.9221	-999	-999	-999	18.7
29-10-2008	0	1.9	22.2	13.1	9.6221	-999	-999	-999	16.9
30-10-2008	0	2.5	24.3	13.1	12.4821	-999	-999	-999	18
31-10-2008	2	2.6	23.1	12.7	13.4721	-999	-999	-999	17.2
01-11-2008	0	3	24.3	13.4	15.0931	-999	-999	-999	18.1
02-11-2008	0	2.6	24.9	14.1	12.6331	-999	-999	-999	18.8
03-11-2008	0	3	24.8	14.5	15.0131	-999	-999	-999	18.9
04-11-2008	0	2.7	24.8	14.4	13.5231	-999	-999	-999	18.9
05-11-2008	0	2.6	23.8	14.1	12.8931	-999	-999	-999	18.2
06-11-2008	0	1.6	22.5	12.3	8.1731	-999	-999	-999	16.7
07-11-2008	5.5	1.7	23.8	12.9	8.4531	-999	-999	-999	17.6
08-11-2008	0	4.4	25.3	14.4	21.9231	-999	-999	-999	19.1
09-11-2008	0	5.8	25.1	15	29.1631	-999	-999	-999	19.3
10-11-2008	1.5	3.4	24.4	11.9	17.3231	-999	-999	-999	17.4
11-11-2008	0	2.5	23.9	13.7	12.4231	-999	-999	-999	18.1
12-11-2008	0.5	2.5	25	13.8	12.2831	-999	-999	-999	18.7
13-11-2008	0	3.7	25	13	18.9331	-999	-999	-999	18.3
14-11-2008	1	2.3	22.9	12.1	11.5931	-999	-999	-999	16.8
15-11-2008	0	1.8	23	14.3	8.8931	-999	-999	-999	17.9
16-11-2008	0	2	24.9	13.8	9.7231	-999	-999	-999	18.6
17-11-2008	0.5	2.7	25.4	14.7	13.0731	-999	-999	-999	19.3
18-11-2008	0	2.1	25	14.6	10.1831	-999	-999	-999	19.1
19-11-2008	4.5	1.3	23	15.5	6.3231	-999	-999	-999	18.5
20-11-2008	0.5	1.4	22.7	15.8	6.5831	-999	-999	-999	18.5
21-11-2008	0.5	1.5	23.9	17.1	7.2231	-999	-999	-999	19.8
22-11-2008	2.5	1.7	23.8	16.9	8.1231	-999	-999	-999	19.6
23-11-2008	0	4.3	27.2	14.5	21.2531	-999	-999	-999	20.1
24-11-2008	0	3.9	26.6	16.2	18.8731	-999	-999	-999	20.7
25-11-2008	0.5	3.4	26	15.2	16.6131	-999	-999	-999	19.9
26-11-2008	0	3.5	24.8	13.8	17.6831	-999	-999	-999	18.6
27-11-2008	2.5	2.2	24.3	14.9	10.8731	-999	-999	-999	18.9
28-11-2008	0	2.8	26.1	16.7	13.6331	-999	-999	-999	20.7
29-11-2008	0.5	2.1	25.5	14.6	10.1631	-999	-999	-999	19.3
30-11-2008	0	1.8	24.2	15.8	8.5131	-999	-999	-999	19.3
01-12-2008	0.5	1.6	23	17.8	7.6602	-999	-999	-999	19.7
02-12-2008	0	2.8	25.3	14.1	13.9502	-999	-999	-999	19
03-12-2008	0.5	2.5	24.2	12.6	12.4302	-999	-999	-999	17.7
04-12-2008	0	4.5	26.4	14.3	22.2102	-999	-999	-999	19.6
05-12-2008	0	3.2	26.3	12.1	16.1902	-999	-999	-999	18.5
06-12-2008	1.5	2.8	25.3	15.1	13.8802	-999	-999	-999	19.5
07-12-2008	4.5	1.9	24.3	15.2	9.2002	-999	-999	-999	19
08-12-2008	0	5.8	27.5	17.2	27.9002	-999	-999	-999	21.6
09-12-2008	1.5	4.7	28.2	16.8	22.7202	-999	-999	-999	21.8
10-12-2008	0	3.2	25.7	17.4	15.6602	-999	-999	-999	20.8
11-12-2008	1.5	1.7	25.6	16.9	8.1502	-999	-999	-999	20.5
12-12-2008	0	3.1	27.2	16.7	15.0602	-999	-999	-999	21.2
13-12-2008	0	5.4	27.8	16	26.5702	-999	-999	-999	21.2
14-12-2008	0.5	3	25.9	15.2	14.4202	-999	-999	-999	19.8
15-12-2008	1	2.2	25.7	16.6	10.4802	-999	-999	-999	20.4
16-12-2008	31	2.4	25.4	16.5	11.4202	-999	-999	-999	20.2
17-12-2008	0	3.8	27	15	18.6202	-999	-999	-999	20.3
18-12-2008	0	3.5	26.1	16.5	17.0202	-999	-999	-999	20.6
19-12-2008	0	2.7	25.6	16.5	12.9102	-999	-999	-999	20.3
20-12-2008	0	3.1	27.4	15.9	14.8102	-999	-999	-999	20.9
21-12-2008	0	2.8	26.5	17.3	13.3902	-999	-999	-999	21.2
22-12-2008	0	3.2	26	16.7	15.2202	-999	-999	-999	20.6
23-12-2008	11.5	2.5	25.8	17.1	11.8302	-999	-999	-999	20.7
24-12-2008	9.5	3.2	26.1	17.4	15.1802	-999	-999	-999	21
25-12-2008	1.5	3.1	25.9	17.4	15.0102	-999	-999	-999	20.9
26-12-2008	0	3.8	25.8	16.2	18.4802	-999	-999	-999	20.3
