date	rr	etp	tx	tn	rg	ux	un	vt	tm
10-01-2011	1.4	2.82	29	23.2	12.87	-999	-999	-999	25.89
11-01-2011	3.4	2.36	27.7	22	9.41	-999	-999	-999	24.73
12-01-2011	8.8	2.54	28.2	22.4	10.72	-999	-999	-999	25.14
13-01-2011	1.4	2.43	29.1	23.3	9.9	-999	-999	-999	26.02
14-01-2011	0.8	3.01	28.4	22.6	14.26	-999	-999	-999	25.34
15-01-2011	1	3.07	27.8	22.1	14.69	-999	-999	-999	24.83
16-01-2011	2.6	3.52	28.8	23	18.03	-999	-999	-999	25.74
17-01-2011	9.2	2.46	28	22.3	10.13	-999	-999	-999	25.04
18-01-2011	1.4	2.78	28.6	22.8	12.51	-999	-999	-999	25.51
19-01-2011	7.6	3.15	27.7	22.1	15.33	-999	-999	-999	24.75
20-01-2011	12.2	2.79	27	21.4	12.58	-999	-999	-999	24.12
21-01-2011	5	3.1	28.1	22.4	14.94	-999	-999	-999	25.09
22-01-2011	2.6	2.93	28.4	22.7	13.63	-999	-999	-999	25.4
23-01-2011	3.8	3.12	28.3	22.5	15.04	-999	-999	-999	25.23
24-01-2011	12	2.48	26.4	20.9	10.32	-999	-999	-999	23.57
25-01-2011	25.6	2.78	26.5	21	12.53	-999	-999	-999	23.68
26-01-2011	19	2.5	26.6	21.1	10.48	-999	-999	-999	23.75
27-01-2011	1.6	3.11	27.3	21.7	15.03	-999	-999	-999	24.36
28-01-2011	0.6	3.16	28.2	22.5	15.39	-999	-999	-999	25.18
29-01-2011	0.6	3.46	28.2	22.5	17.58	-999	-999	-999	25.18
30-01-2011	10.6	3.74	28.1	22.4	19.68	-999	-999	-999	25.08
31-01-2011	5.8	3.26	27.3	21.7	16.13	-999	-999	-999	24.41
01-02-2011	4	3.29	27.4	21.8	16.35	-999	-999	-999	24.46
02-02-2011	18.6	2.86	27	21.4	13.15	-999	-999	-999	24.1
03-02-2011	3.4	3.21	26.9	21.4	15.73	-999	-999	-999	24.05
04-02-2011	6.8	3.08	26.8	21.2	14.76	-999	-999	-999	23.92
05-02-2011	2.8	3.08	27.6	21.9	14.78	-999	-999	-999	24.63
06-02-2011	10.8	2.78	28.1	22.4	12.5	-999	-999	-999	25.05
07-02-2011	1.8	3.38	28.7	23	16.99	-999	-999	-999	25.65
08-02-2011	1	3.53	28.4	22.7	18.13	-999	-999	-999	25.35
09-02-2011	14.6	3.11	28	22.3	14.98	-999	-999	-999	24.96
10-02-2011	2.4	3.37	28.6	22.9	16.91	-999	-999	-999	25.57
11-02-2011	1.8	3.01	28.6	22.9	14.29	-999	-999	-999	25.56
12-02-2011	0.6	3.13	29	23.2	15.15	-999	-999	-999	25.88
13-02-2011	9.2	2.91	27.5	21.9	13.52	-999	-999	-999	24.57
14-02-2011	11.8	3.1	27.4	21.8	14.91	-999	-999	-999	24.46
15-02-2011	3	2.84	28.2	22.5	13	-999	-999	-999	25.17
16-02-2011	6	3.07	27.2	21.6	14.72	-999	-999	-999	24.33
17-02-2011	0.2	3.43	27.4	21.8	17.42	-999	-999	-999	24.47
18-02-2011	4.8	3.81	27.1	21.5	20.2	-999	-999	-999	24.2
19-02-2011	0	3.6	26.5	21	18.65	-999	-999	-999	23.65
20-02-2011	7.2	3.56	27.2	21.6	18.37	-999	-999	-999	24.25
21-02-2011	3.8	3.18	26.4	20.9	15.51	-999	-999	-999	23.59
22-02-2011	0	3.7	27.8	22.2	19.44	-999	-999	-999	24.86
23-02-2011	9.4	3.06	27.5	21.9	14.66	-999	-999	-999	24.56
24-02-2011	0.6	2.73	27.3	21.6	12.17	-999	-999	-999	24.34
25-02-2011	0	4.02	27.3	21.7	21.77	-999	-999	-999	24.41
26-02-2011	0.2	2.95	26.9	21.3	13.81	-999	-999	-999	24.01
27-02-2011	0	3.27	27	21.4	16.19	-999	-999	-999	24.13
28-02-2011	0.4	4.06	26.5	20.9	22.07	-999	-999	-999	23.64
01-03-2011	8.4	3.86	26.8	21.2	20.59	-999	-999	-999	23.89
02-03-2011	19	2.72	25.3	19.9	12.08	-999	-999	-999	22.57
03-03-2011	30.4	2.67	25.6	20.1	11.68	-999	-999	-999	22.82
04-03-2011	22.6	2.87	27	21.4	13.18	-999	-999	-999	24.09
05-03-2011	23	3.01	27	21.4	14.22	-999	-999	-999	24.12
06-03-2011	11.4	3.45	27.4	21.7	17.51	-999	-999	-999	24.43
07-03-2011	22.4	3.49	26.8	21.3	17.85	-999	-999	-999	23.95
08-03-2011	0.2	2.9	26.1	20.6	13.44	-999	-999	-999	23.3
09-03-2011	0	4.28	26.2	20.7	23.71	-999	-999	-999	23.39
10-03-2011	1.8	3.62	25.5	20.1	18.79	-999	-999	-999	22.77
11-03-2011	0.6	3.67	25.7	20.3	19.2	-999	-999	-999	22.99
12-03-2011	0.4	3.23	25.6	20.2	15.88	-999	-999	-999	22.9
13-03-2011	1.8	3.3	25.7	20.3	16.41	-999	-999	-999	22.95
14-03-2011	0	4.21	25.9	20.4	23.24	-999	-999	-999	23.11
15-03-2011	6	3.41	25.9	20.5	17.23	-999	-999	-999	23.15
16-03-2011	0	3.55	27.1	21.5	18.31	-999	-999	-999	24.17
17-03-2011	0	3.22	27.5	21.8	15.79	-999	-999	-999	24.52
18-03-2011	2.2	3.36	27	21.4	16.87	-999	-999	-999	24.11
19-03-2011	6.8	2.92	26.6	21.1	13.56	-999	-999	-999	23.77
20-03-2011	0.2	3.65	27.5	21.9	19.06	-999	-999	-999	24.59
21-03-2011	0	3.58	26.8	21.2	18.49	-999	-999	-999	23.91
22-03-2011	0.2	3.43	26.7	21.1	17.37	-999	-999	-999	23.83
23-03-2011	0	3.73	27.1	21.5	19.62	-999	-999	-999	24.22
24-03-2011	0	2.87	28.4	22.7	13.22	-999	-999	-999	25.37
25-03-2011	0.2	3.38	29.1	23.3	17	-999	-999	-999	26
26-03-2011	4.6	3.38	29.2	23.4	17	-999	-999	-999	26.06
27-03-2011	0.2	3.38	29.1	23.3	17	-999	-999	-999	25.99
28-03-2011	3.6	3.38	28.2	22.5	17	-999	-999	-999	25.16
29-03-2011	4	2.7	29.4	23.6	11.93	-999	-999	-999	26.29
30-03-2011	0	3.47	29.5	23.6	17.7	-999	-999	-999	26.32
31-03-2011	1.4	3.88	29	23.2	20.74	-999	-999	-999	25.86
01-04-2011	0	3.43	29	23.2	17.41	-999	-999	-999	25.93
02-04-2011	0	3.9	28.8	23	20.93	-999	-999	-999	25.69
03-04-2011	0	3.49	28.9	23.1	17.85	-999	-999	-999	25.78
04-04-2011	0	4.01	28.9	23.1	21.69	-999	-999	-999	25.82
05-04-2011	0	2.87	28.6	22.8	13.23	-999	-999	-999	25.52
06-04-2011	0.2	3.42	29.5	23.6	17.29	-999	-999	-999	26.32
07-04-2011	1.8	4.57	28.4	22.7	25.87	-999	-999	-999	25.4
08-04-2011	2	4.54	28.2	22.5	25.7	-999	-999	-999	25.19
09-04-2011	0	3.9	27.8	22.1	20.91	-999	-999	-999	24.83
10-04-2011	4.2	3.11	27.6	21.9	15	-999	-999	-999	24.63
11-04-2011	52	2.29	25.5	20.1	8.87	-999	-999	-999	22.77
12-04-2011	17.8	2.23	25.7	20.2	8.45	-999	-999	-999	22.94
13-04-2011	3.6	2.49	25.9	20.4	10.36	-999	-999	-999	23.09
14-04-2011	16	2.86	27.6	21.9	13.1	-999	-999	-999	24.64
15-04-2011	7.2	3.75	28.4	22.6	19.78	-999	-999	-999	25.34
16-04-2011	16.8	3.26	27.4	21.7	16.13	-999	-999	-999	24.44
17-04-2011	0	3.7	28.1	22.4	19.43	-999	-999	-999	25.09
18-04-2011	5.8	3.16	27.8	22.1	15.34	-999	-999	-999	24.78
19-04-2011	0.2	4.1	27.9	22.2	22.39	-999	-999	-999	24.94
20-04-2011	0	3.49	27.7	22.1	17.82	-999	-999	-999	24.75
21-04-2011	0	3.83	28	22.3	20.34	-999	-999	-999	24.97
22-04-2011	0	3.57	28.6	22.9	18.41	-999	-999	-999	25.55
23-04-2011	6.4	3.04	28.7	22.9	14.51	-999	-999	-999	25.62
24-04-2011	5.6	3.69	28.8	23.1	19.31	-999	-999	-999	25.75
25-04-2011	24.2	3.77	28.7	22.9	19.95	-999	-999	-999	25.59
26-04-2011	12.8	3.26	29.6	23.8	16.15	-999	-999	-999	26.46
27-04-2011	42.6	2.45	28	22.3	10.08	-999	-999	-999	24.96
28-04-2011	17	2.39	27.6	22	9.64	-999	-999	-999	24.68
29-04-2011	6.4	2.68	27.8	22.2	11.82	-999	-999	-999	24.86
30-04-2011	1	3.48	29	23.2	17.74	-999	-999	-999	25.86
01-05-2011	37	3.03	28.3	22.9	14.42	-999	-999	-999	25.29
02-05-2011	1.2	2.92	29	23.5	13.59	-999	-999	-999	25.87
03-05-2011	1.8	3.41	29.5	23.9	17.21	-999	-999	-999	26.3
04-05-2011	8.6	2.34	27.3	22	9.29	-999	-999	-999	24.41
05-05-2011	5.4	2.13	27.5	22.1	7.68	-999	-999	-999	24.52
06-05-2011	5.6	2.39	27.7	22.3	9.62	-999	-999	-999	24.73
07-05-2011	20.2	1.79	27.7	22.3	5.17	-999	-999	-999	24.69
08-05-2011	42.4	3.36	28.8	23.3	16.9	-999	-999	-999	25.73
09-05-2011	0.8	2.9	29	23.5	13.47	-999	-999	-999	25.89
10-05-2011	0	4.42	30.2	24.6	24.74	-999	-999	-999	26.98
11-05-2011	18.6	3.7	30.3	24.7	19.4	-999	-999	-999	27.08
12-05-2011	0.4	2.78	30.2	24.6	12.54	-999	-999	-999	26.95
13-05-2011	0.4	2.32	29.6	24.1	9.14	-999	-999	-999	26.47
14-05-2011	3.4	2.67	29.5	23.9	11.71	-999	-999	-999	26.31
15-05-2011	2	2.84	31.3	25.6	13	-999	-999	-999	27.99
16-05-2011	11.2	2.8	29	23.5	12.65	-999	-999	-999	25.93
17-05-2011	5.2	3.36	29.4	23.9	16.83	-999	-999	-999	26.26
18-05-2011	15.8	3	28.9	23.4	14.19	-999	-999	-999	25.81
19-05-2011	13.6	3.01	29.6	24	14.23	-999	-999	-999	26.43
20-05-2011	7	3.4	30	24.4	17.16	-999	-999	-999	26.78
21-05-2011	38.8	1.88	28.1	22.7	5.81	-999	-999	-999	25.09
22-05-2011	7	3.38	29.9	24.3	17.03	-999	-999	-999	26.7
23-05-2011	1.4	3.75	29.8	24.2	19.79	-999	-999	-999	26.62
24-05-2011	0	4.65	29.9	24.3	26.47	-999	-999	-999	26.7
25-05-2011	0	4.31	30.1	24.5	23.99	-999	-999	-999	26.86
26-05-2011	0	4.38	31	25.3	24.45	-999	-999	-999	27.66
27-05-2011	6	4.01	30.5	24.9	21.73	-999	-999	-999	27.25
28-05-2011	0	4.26	30.5	24.9	23.61	-999	-999	-999	27.27
29-05-2011	2	3.78	31	25.2	20.02	-999	-999	-999	27.64
30-05-2011	0.6	3.8	31.3	25.6	20.18	-999	-999	-999	27.95
31-05-2011	0	3.81	31.5	25.7	20.25	-999	-999	-999	28.1
01-06-2011	0	3.44	31.1	25.4	17.44	-999	-999	-999	27.76
02-06-2011	0	4.02	30.9	25.2	21.82	-999	-999	-999	27.55
03-06-2011	0	4.03	30.8	25.1	21.84	-999	-999	-999	27.54
04-06-2011	0	4.55	31	25.3	25.77	-999	-999	-999	27.68
05-06-2011	0	4.27	31	25.3	23.66	-999	-999	-999	27.65
06-06-2011	2.4	2.99	29.8	24.2	14.12	-999	-999	-999	26.64
07-06-2011	25	2.23	30.3	24.6	8.4	-999	-999	-999	27.02
08-06-2011	1.4	2.92	31	25.3	13.6	-999	-999	-999	27.72
09-06-2011	0.4	3.62	31.7	25.9	18.84	-999	-999	-999	28.29
10-06-2011	0	4.25	31.6	25.8	23.48	-999	-999	-999	28.18
11-06-2011	0	3.7	31.4	25.7	19.37	-999	-999	-999	28.08
12-06-2011	0.2	3.63	31.1	25.4	18.86	-999	-999	-999	27.81
13-06-2011	6.6	3.93	31.5	25.7	21.13	-999	-999	-999	28.11
14-06-2011	6.6	3.86	30.7	25	20.59	-999	-999	-999	27.39
15-06-2011	2.6	3.48	31.3	25.6	17.73	-999	-999	-999	27.95
16-06-2011	2.6	2.92	30.9	25.2	13.6	-999	-999	-999	27.61
17-06-2011	1.6	4	31.5	25.7	21.67	-999	-999	-999	28.09
18-06-2011	1	3.82	31.5	25.7	20.33	-999	-999	-999	28.12
19-06-2011	1.6	4.18	31.5	25.7	22.95	-999	-999	-999	28.09
20-06-2011	15	2.93	30.8	25.1	13.64	-999	-999	-999	27.52
21-06-2011	1.4	3.34	31.2	25.5	16.69	-999	-999	-999	27.9
22-06-2011	0	3.74	31.3	25.5	19.67	-999	-999	-999	27.92
23-06-2011	1	2.99	31.1	25.3	14.14	-999	-999	-999	27.73
24-06-2011	2	3.52	31	25.3	18.07	-999	-999	-999	27.67
25-06-2011	0	3.86	31.2	25.5	20.6	-999	-999	-999	27.86
26-06-2011	13	3.01	31	25.3	14.22	-999	-999	-999	27.69
27-06-2011	6	2.87	30.8	25.1	13.18	-999	-999	-999	27.5
28-06-2011	0.8	3.27	31.3	25.6	16.19	-999	-999	-999	27.96
29-06-2011	7	2.85	31	25.3	13.03	-999	-999	-999	27.66
30-06-2011	2.2	3.2	31	25.3	15.66	-999	-999	-999	27.68
01-07-2011	28.2	1.9	30.1	24.5	5.95	-999	-999	-999	26.88
02-07-2011	33.6	2.59	29.4	23.9	11.09	-999	-999	-999	26.29
03-07-2011	6.4	3	30.8	25.1	14.15	-999	-999	-999	27.54
04-07-2011	1	3.47	31.2	25.4	17.72	-999	-999	-999	27.84
05-07-2011	0	3.78	31.1	25.4	20.01	-999	-999	-999	27.77
06-07-2011	21.2	3.8	30.7	25	20.18	-999	-999	-999	27.38
07-07-2011	13.2	2.52	29	23.5	10.6	-999	-999	-999	25.89
08-07-2011	0.8	3.77	31	25.3	19.95	-999	-999	-999	27.66
09-07-2011	0	3.82	31.2	25.5	20.29	-999	-999	-999	27.87
10-07-2011	15.8	3.77	30.2	24.6	19.92	-999	-999	-999	26.97
11-07-2011	53.6	2.77	28.8	23.3	12.49	-999	-999	-999	25.74
12-07-2011	3.8	3.87	30.3	24.6	20.7	-999	-999	-999	27.02
13-07-2011	46.8	3.87	30.3	24.6	20.7	-999	-999	-999	27.02
14-07-2011	0	2.64	29.8	24.3	11.46	-999	-999	-999	26.65
15-07-2011	2	3.77	31	25.3	19.92	-999	-999	-999	27.69
16-07-2011	8.2	3.35	30.9	25.2	16.8	-999	-999	-999	27.55
17-07-2011	7.6	3.35	31.1	25.4	16.8	-999	-999	-999	27.78
18-07-2011	10.2	4.15	31.7	25.9	22.79	-999	-999	-999	28.3
19-07-2011	9	4.09	30.9	25.2	22.35	-999	-999	-999	27.57
20-07-2011	0	4.21	31.2	25.4	23.24	-999	-999	-999	27.84
21-07-2011	4	3.95	31.1	25.4	21.28	-999	-999	-999	27.76
22-07-2011	13	2.6	30.3	24.6	11.16	-999	-999	-999	27.01
23-07-2011	39	1.96	29.6	24.1	6.42	-999	-999	-999	26.45
24-07-2011	3	3.68	30.5	24.8	19.29	-999	-999	-999	27.21
25-07-2011	69.8	3.27	29.5	23.9	16.21	-999	-999	-999	26.32
26-07-2011	12.8	2.97	29.4	23.9	13.98	-999	-999	-999	26.25
27-07-2011	9.2	3.83	30	24.4	20.35	-999	-999	-999	26.82
28-07-2011	102	2.29	28.3	22.9	8.85	-999	-999	-999	25.28
29-07-2011	10.4	3.54	30.3	24.7	18.19	-999	-999	-999	27.09
30-07-2011	9.4	3.43	30.6	24.9	17.38	-999	-999	-999	27.3
31-07-2011	28.6	3.9	30.3	24.6	20.93	-999	-999	-999	27.03
01-08-2011	15	3.47	30.3	24.6	17.65	-999	-999	-999	27.01
02-08-2011	15.6	2.45	29.3	23.7	10.09	-999	-999	-999	26.12
03-08-2011	6.4	3.74	31.1	25.4	19.71	-999	-999	-999	27.76
04-08-2011	1.2	3.22	31.3	25.5	15.83	-999	-999	-999	27.93
05-08-2011	6.8	3.84	31.3	25.5	20.44	-999	-999	-999	27.92
06-08-2011	3.8	3.59	30.6	24.9	18.61	-999	-999	-999	27.31
07-08-2011	19	3.16	30.2	24.5	15.38	-999	-999	-999	26.94
08-08-2011	19.6	3.12	30.3	24.6	15.05	-999	-999	-999	27.03
09-08-2011	42.2	2.77	29.9	24.3	12.49	-999	-999	-999	26.72
10-08-2011	31.4	3.51	30.7	25	18	-999	-999	-999	27.43
11-08-2011	0	3.61	31.6	25.8	18.7	-999	-999	-999	28.19
12-08-2011	3.8	3.21	30.8	25.1	15.78	-999	-999	-999	27.48
13-08-2011	8.2	3.85	30.7	25	20.55	-999	-999	-999	27.42
14-08-2011	0	4.11	31	25.2	22.44	-999	-999	-999	27.64
15-08-2011	20	2.27	29.4	23.9	8.75	-999	-999	-999	26.26
16-08-2011	86.2	1.64	28.3	22.9	4.01	-999	-999	-999	25.31
17-08-2011	1	3.8	30.7	25	20.13	-999	-999	-999	27.42
18-08-2011	7.4	4	30.8	25.1	21.61	-999	-999	-999	27.47
19-08-2011	0.6	3.66	30.9	25.2	19.12	-999	-999	-999	27.63
20-08-2011	24.4	2.31	29.6	24	9.03	-999	-999	-999	26.44
21-08-2011	49.8	3.51	29.7	24.1	17.95	-999	-999	-999	26.53
22-08-2011	3	4.16	30.9	25.2	22.83	-999	-999	-999	27.6
23-08-2011	0	3.26	30.3	24.7	16.15	-999	-999	-999	27.05
24-08-2011	4.2	3.42	30.5	24.9	17.3	-999	-999	-999	27.26
25-08-2011	9	2.76	29.7	24.2	12.4	-999	-999	-999	26.55
26-08-2011	4.6	3.56	30.2	24.6	18.33	-999	-999	-999	26.96
27-08-2011	2.4	3.45	30.2	24.6	17.51	-999	-999	-999	26.98
28-08-2011	0	4.15	31	25.3	22.73	-999	-999	-999	27.66
29-08-2011	0.2	4.15	31	25.3	22.74	-999	-999	-999	27.72
30-08-2011	8	4.04	30.7	25	21.95	-999	-999	-999	27.38
31-08-2011	14.4	3.48	29.5	23.9	17.79	-999	-999	-999	26.33
01-09-2011	5	4.14	30.7	24.7	22.71	-999	-999	-999	27.43
02-09-2011	5.8	4.27	30.7	24.8	23.65	-999	-999	-999	27.45
03-09-2011	2.2	3.9	30.4	24.5	20.87	-999	-999	-999	27.15
04-09-2011	0	4.15	30.8	24.8	22.79	-999	-999	-999	27.52
05-09-2011	4.2	4.55	31	25	25.78	-999	-999	-999	27.68
06-09-2011	0	4.2	30.8	24.8	23.1	-999	-999	-999	27.48
07-09-2011	0.2	3.37	31	25	16.97	-999	-999	-999	27.7
08-09-2011	2.6	3.59	32.2	26	18.6	-999	-999	-999	28.73
09-09-2011	11	3.1	30.3	24.4	14.93	-999	-999	-999	27.07
10-09-2011	12.2	4.39	31.4	25.3	24.52	-999	-999	-999	28.02
11-09-2011	6.2	2.35	31.2	25.2	9.32	-999	-999	-999	27.88
12-09-2011	8.4	2.44	30.8	24.8	10	-999	-999	-999	27.51
13-09-2011	3	3.18	31.1	25.1	15.53	-999	-999	-999	27.78
14-09-2011	0	3.47	32.2	26	17.68	-999	-999	-999	28.73
15-09-2011	1.4	3.21	32	25.9	15.77	-999	-999	-999	28.56
16-09-2011	2.2	4.2	30.9	24.9	23.14	-999	-999	-999	27.56
17-09-2011	35.2	2.65	28.8	23	11.56	-999	-999	-999	25.71
18-09-2011	18	3.62	29.3	23.5	18.78	-999	-999	-999	26.18
19-09-2011	46	3.13	29.4	23.6	15.15	-999	-999	-999	26.27
20-09-2011	1	3.68	30.4	24.5	19.28	-999	-999	-999	27.16
21-09-2011	1.6	3.45	31	25	17.51	-999	-999	-999	27.67
22-09-2011	1.2	2.74	31.4	25.3	12.27	-999	-999	-999	28.03
23-09-2011	1.6	3.73	30.5	24.5	19.63	-999	-999	-999	27.2
24-09-2011	70.6	3.1	29.5	23.6	14.95	-999	-999	-999	26.3
25-09-2011	0	3.71	31.1	25.1	19.47	-999	-999	-999	27.75
26-09-2011	1	4.16	32	25.9	22.83	-999	-999	-999	28.57
27-09-2011	7	3.53	31	25	18.17	-999	-999	-999	27.65
28-09-2011	4.2	3.81	31.2	25.2	20.19	-999	-999	-999	27.85
29-09-2011	43.8	3.03	29.4	23.6	14.42	-999	-999	-999	26.25
30-09-2011	0	3.71	32.1	25.9	19.48	-999	-999	-999	28.63
01-10-2011	0.4	3.16	32.8	26.6	15.37	-999	-999	-999	29.26
02-10-2011	1.2	3.23	32.7	26.5	15.86	-999	-999	-999	29.23
03-10-2011	2.4	3.79	29.3	23.4	20.06	-999	-999	-999	26.13
04-10-2011	0	3.39	27.6	21.9	17.12	-999	-999	-999	24.6
05-10-2011	1.8	3.6	27.7	22	18.65	-999	-999	-999	24.69
06-10-2011	0	2.61	30.7	24.7	11.3	-999	-999	-999	27.39
07-10-2011	18.6	3.54	29.7	23.8	18.18	-999	-999	-999	26.51
08-10-2011	5.8	3.31	31.2	25.2	16.51	-999	-999	-999	27.87
09-10-2011	0	3.43	31.7	25.6	17.39	-999	-999	-999	28.27
10-10-2011	16.4	2.87	31.6	25.6	13.23	-999	-999	-999	28.25
11-10-2011	44.8	2.42	30	24.1	9.83	-999	-999	-999	26.82
12-10-2011	19.2	3.71	29.1	23.3	19.47	-999	-999	-999	26
13-10-2011	28	3.07	30.9	24.9	14.7	-999	-999	-999	27.6
14-10-2011	3.2	3.11	30.9	24.9	15.03	-999	-999	-999	27.57
15-10-2011	16.6	2.81	29.8	23.9	12.74	-999	-999	-999	26.61
16-10-2011	12.2	3.45	30.6	24.6	17.53	-999	-999	-999	27.33
17-10-2011	5.6	3.45	31	25	17.57	-999	-999	-999	27.69
18-10-2011	10.8	3.61	30.9	24.9	18.71	-999	-999	-999	27.55
19-10-2011	41	2.99	30.3	24.4	14.08	-999	-999	-999	27.06
20-10-2011	3.2	3.78	30.7	24.7	19.99	-999	-999	-999	27.4
21-10-2011	18	4.12	30.1	24.1	22.55	-999	-999	-999	26.84
22-10-2011	1.6	3.45	30.3	24.3	17.5	-999	-999	-999	27.03
23-10-2011	13.6	2.72	30.9	24.9	12.07	-999	-999	-999	27.6
24-10-2011	33	2.8	30.3	24.4	12.66	-999	-999	-999	27.07
25-10-2011	28.4	2.91	30.2	24.2	13.53	-999	-999	-999	26.92
26-10-2011	6	3.42	30.4	24.5	17.3	-999	-999	-999	27.19
27-10-2011	2.4	2.66	30.8	24.8	11.62	-999	-999	-999	27.49
28-10-2011	9.4	2.94	31	25	13.73	-999	-999	-999	27.72
29-10-2011	8.6	3.08	30	24.1	14.8	-999	-999	-999	26.82
30-10-2011	10.4	2.68	30.3	24.4	11.8	-999	-999	-999	27.08
31-10-2011	12	3.35	30.2	24.3	16.76	-999	-999	-999	26.99
01-11-2011	26.4	3.36	29.9	24	16.83	-999	-999	-999	26.7
02-11-2011	1.6	3.15	31.2	25.2	15.32	-999	-999	-999	27.89
03-11-2011	0.2	3.49	30.6	24.6	17.83	-999	-999	-999	27.29
04-11-2011	0	3.41	31.1	25	17.27	-999	-999	-999	27.72
05-11-2011	2.8	2.96	31.3	25.3	13.9	-999	-999	-999	27.98
06-11-2011	1.8	2.96	31.1	25.1	13.9	-999	-999	-999	27.79
07-11-2011	20.2	2.96	30.8	24.8	13.9	-999	-999	-999	27.52
08-11-2011	0	2.96	31.3	25.2	13.9	-999	-999	-999	27.94
09-11-2011	0.6	2.96	31.5	25.5	13.9	-999	-999	-999	28.16
10-11-2011	2	2.96	29.8	23.9	13.9	-999	-999	-999	26.64
11-11-2011	0	2.96	30.9	24.9	13.9	-999	-999	-999	27.58
12-11-2011	4.6	2.65	31.3	25.2	11.53	-999	-999	-999	27.91
13-11-2011	2.8	2.69	30.5	24.6	11.89	-999	-999	-999	27.27
14-11-2011	0	3.69	29.7	23.8	19.33	-999	-999	-999	26.53
15-11-2011	0.2	3.47	30.4	24.4	17.69	-999	-999	-999	27.1
16-11-2011	3.4	3.51	29.9	24	17.97	-999	-999	-999	26.7
17-11-2011	8.6	3.47	29.4	23.6	17.66	-999	-999	-999	26.27
18-11-2011	0.6	3.16	29.6	23.7	15.37	-999	-999	-999	26.42
19-11-2011	2.4	3.79	29.8	23.9	20.05	-999	-999	-999	26.62
20-11-2011	0.2	3.73	29.1	23.3	19.59	-999	-999	-999	25.97
21-11-2011	0	3.66	28.2	22.5	19.09	-999	-999	-999	25.2
22-11-2011	0	3.32	29.2	23.3	16.53	-999	-999	-999	26.03
23-11-2011	0	2.96	30.1	24.2	13.9	-999	-999	-999	26.86
24-11-2011	93.2	2.96	28.9	23.1	13.9	-999	-999	-999	25.82
